Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NL', 1)_alpha	('NL', 1)_xi	('NL', 1)_sigma	('NL', 2)_alpha	('NL', 2)_xi	('NL', 2)_sigma	('NL', 3)_alpha	('NL', 3)_xi	('NL', 3)_sigma
9400.0	-13408.6796875	-3673.3359375	-5331.79345703125	-4403.55029296875	2.3061068058013916	2.796933650970459	0.9164618253707886	1.3669744729995728	6.160771369934082	0.004197762813419104	2.2925949096679688	5.927654266357422	0.0026055898051708937	2.2221622467041016	7.024548053741455	0.0038349851965904236
9500.0	-13410.49609375	-3673.359130859375	-5333.080078125	-4404.056640625	2.3061068058013916	2.8599603176116943	0.9164541959762573	1.367714285850525	6.1636481285095215	0.004197923466563225	2.3041017055511475	5.986025333404541	0.0026055893395096064	2.2320616245269775	7.091035842895508	0.003835501382127404
9600.0	-13412.28125	-3673.378173828125	-5334.349609375	-4404.5537109375	2.3061068058013916	2.925065040588379	0.9164183735847473	1.3684860467910767	6.166672229766846	0.004197963047772646	2.3155789375305176	6.044133186340332	0.0026056203059852123	2.2413556575775146	7.158027172088623	0.003836133750155568
9700.0	-13414.06640625	-3673.392333984375	-5335.63427734375	-4405.0400390625	2.3061068058013916	2.9925756454467773	0.9163652658462524	1.3692822456359863	6.169844150543213	0.00419791741296649	2.327209711074829	6.101967811584473	0.0026056149508804083	2.250056266784668	7.225738525390625	0.0038368357345461845
9800.0	-13415.3623046875	-3673.370361328125	-5336.46240234375	-4405.529296875	2.3061068058013916	3.0216286182403564	0.9162634015083313	1.3701026439666748	6.173181056976318	0.004197991453111172	2.337702751159668	6.159642219543457	0.002605627290904522	2.2581331729888916	7.294372081756592	0.003837455529719591
9900.0	-13416.6982421875	-3673.392333984375	-5337.2685546875	-4406.037109375	2.3061068058013916	3.0533416271209717	0.9161201119422913	1.3709704875946045	6.176681995391846	0.004197880160063505	2.348357677459717	6.217612266540527	0.00260570808313787	2.2656638622283936	7.364137649536133	0.003838172648102045
10000.0	-13418.11328125	-3673.384765625	-5338.19189453125	-4406.53759765625	2.3061068058013916	3.104935884475708	0.9159602522850037	1.371863603591919	6.180358409881592	0.004197897855192423	2.360400438308716	6.275502681732178	0.002605769084766507	2.2727134227752686	7.435208320617676	0.0038388126995414495
10100.0	-13419.44921875	-3673.40625	-5339.0009765625	-4407.0419921875	2.3061068058013916	3.1233022212982178	0.9157658219337463	1.372743010520935	6.18420934677124	0.004197968635708094	2.36861252784729	6.333662033081055	0.0026058799121528864	2.279372453689575	7.507723331451416	0.003839712357148528
10200.0	-13420.716796875	-3673.416015625	-5339.7431640625	-4407.5576171875	2.3061068058013916	3.1558077335357666	0.9155629277229309	1.3736411333084106	6.188251972198486	0.004198000300675631	2.3659133911132812	6.393367767333984	0.0026061316020786762	2.2860350608825684	7.581718921661377	0.0038403752259910107
10300.0	-13421.705078125	-3673.260986328125	-5340.3623046875	-4408.08251953125	2.3061070442199707	3.1560378074645996	0.9153639078140259	1.3746410608291626	6.192500114440918	0.004198047798126936	2.379549503326416	6.4523091316223145	0.002606330905109644	2.2926158905029297	7.657186508178711	0.003841133788228035
10400.0	-13422.65234375	-3673.275634765625	-5340.74951171875	-4408.62744140625	2.3061070442199707	3.167858839035034	0.9151522517204285	1.3757020235061646	6.196949481964111	0.004198122303932905	2.3841285705566406	6.511969566345215	0.002606343012303114	2.299544334411621	7.734005928039551	0.003841713536530733
10500.0	-13423.654296875	-3673.2861328125	-5341.21240234375	-4409.15673828125	2.3061070442199707	3.1680350303649902	0.9149841070175171	1.3767993450164795	6.201622486114502	0.004198077600449324	2.3931171894073486	6.572463035583496	0.00260660657659173	2.3068299293518066	7.8119797706604	0.003842313541099429
10600.0	-13424.7529296875	-3673.307373046875	-5341.74755859375	-4409.6982421875	2.3061070442199707	3.165212631225586	0.9148276448249817	1.3779287338256836	6.206528186798096	0.004198110196739435	2.3995985984802246	6.6343865394592285	0.002606776775792241	2.3147501945495605	7.890859603881836	0.0038427230902016163
10700.0	-13425.779296875	-3673.3271484375	-5342.2060546875	-4410.24658203125	2.3061070442199707	3.164984941482544	0.9147016406059265	1.3790850639343262	6.211679935455322	0.004198145121335983	2.4060277938842773	6.697449684143066	0.0026068303268402815	2.3233070373535156	7.970348834991455	0.0038432416040450335
10800.0	-13426.6162109375	-3673.340087890625	-5342.48779296875	-4410.7880859375	2.3061070442199707	3.16497802734375	0.9146134257316589	1.3802720308303833	6.2170891761779785	0.004198121372610331	2.411900520324707	6.7621259689331055	0.0026070871390402317	2.3324272632598877	8.050169944763184	0.003843513783067465
10900.0	-13427.7197265625	-3673.36181640625	-5343.0419921875	-4411.3154296875	2.3061070442199707	3.1650795936584473	0.914554238319397	1.3814947605133057	6.222766399383545	0.0041981651447713375	2.416325092315674	6.828477382659912	0.002607225440442562	2.34206223487854	8.130087852478027	0.0038438227493315935
11000.0	-13428.525390625	-3673.376953125	-5343.32421875	-4411.82421875	2.3061070442199707	3.1564769744873047	0.9145123362541199	1.382759928703308	6.228725910186768	0.004198228474706411	2.419755458831787	6.897257328033447	0.0026075118221342564	2.35202693939209	8.209879875183105	0.0038440751377493143
11100.0	-13429.482421875	-3673.404296875	-5343.73681640625	-4412.34228515625	2.3061070442199707	3.1518635749816895	0.914502739906311	1.384049654006958	6.234979152679443	0.0041982317343354225	2.4203808307647705	6.966076850891113	0.002607982140034437	2.3623738288879395	8.28944206237793	0.00384435779415071
11200.0	-13430.560546875	-3673.421142578125	-5344.32373046875	-4412.8154296875	2.3061070442199707	3.151878595352173	0.9144955277442932	1.3853775262832642	6.241540908813477	0.004198283888399601	2.429324150085449	7.038105010986328	0.002607733942568302	2.3726518154144287	8.368727684020996	0.0038446683902293444
11300.0	-13431.4697265625	-3673.44287109375	-5344.740234375	-4413.2861328125	2.3061070442199707	3.1519320011138916	0.9144783020019531	1.3867409229278564	6.248425006866455	0.004198299255222082	2.435779571533203	7.112006187438965	0.002608055714517832	2.382866382598877	8.447761535644531	0.0038449116982519627
11400.0	-13432.6982421875	-3673.46484375	-5345.482421875	-4413.7509765625	2.3061070442199707	3.1712515354156494	0.9144645929336548	1.3881396055221558	6.2556471824646	0.004198320209980011	2.427755117416382	7.188175678253174	0.0026078559458255768	2.3929200172424316	8.526594161987305	0.0038452877197414637
11500.0	-13434.03515625	-3673.48583984375	-5346.34033203125	-4414.20947265625	2.3061070442199707	3.20320463180542	0.9144340753555298	1.3895726203918457	6.263221740722656	0.004198350012302399	2.432392120361328	7.266132831573486	0.0026062873657792807	2.4025774002075195	8.605367660522461	0.0038456334732472897
11600.0	-13435.45703125	-3673.51123046875	-5347.27392578125	-4414.67138671875	2.3061070442199707	3.204383134841919	0.9143823981285095	1.3910493850708008	6.27116584777832	0.0041984254494309425	2.4463489055633545	7.343621730804443	0.002607940696179867	2.411872386932373	8.68424129486084	0.0038457298651337624
11700.0	-13436.208984375	-3673.537353515625	-5347.55859375	-4415.11328125	2.3061070442199707	3.2063777446746826	0.91431725025177	1.3925681114196777	6.279495716094971	0.004198535345494747	2.452291250228882	7.422895908355713	0.002607828238978982	2.420610189437866	8.76341438293457	0.003846116829663515
11800.0	-13437.33203125	-3673.568359375	-5348.212890625	-4415.55126953125	2.3061070442199707	3.2064056396484375	0.9142192602157593	1.3941179513931274	6.288227081298828	0.004198506008833647	2.4602863788604736	7.5021653175354	0.002608102047815919	2.4288687705993652	8.843047142028809	0.003846542676910758
11900.0	-13438.208984375	-3673.597412109375	-5348.6142578125	-4415.9970703125	2.3061070442199707	3.2012455463409424	0.9140945672988892	1.395699143409729	6.297374725341797	0.004198590759187937	2.447026491165161	7.582159519195557	0.002609867602586746	2.436636209487915	8.923367500305176	0.0038470113649964333
12000.0	-13439.1328125	-3673.62255859375	-5349.07373046875	-4416.43701171875	2.3061070442199707	3.2080905437469482	0.9139654040336609	1.397311806678772	6.306960582733154	0.0041985586285591125	2.4660229682922363	7.662413597106934	0.0026082522235810757	2.443781614303589	9.004536628723145	0.0038473797030746937
12100.0	-13440.2265625	-3673.65771484375	-5349.69140625	-4416.87744140625	2.3061070442199707	3.208160877227783	0.9137871265411377	1.3989711999893188	6.317001819610596	0.004198667127639055	2.4776015281677246	7.742982387542725	0.0026075257919728756	2.4505715370178223	9.086708068847656	0.0038477620109915733
12200.0	-13441.30859375	-3673.68701171875	-5350.2802734375	-4417.34228515625	2.3061070442199707	3.2082955837249756	0.9135763645172119	1.400679349899292	6.327520847320557	0.004198710434138775	2.4897589683532715	7.8234357833862305	0.0026075555942952633	2.45672607421875	9.170040130615234	0.0038482171948999166
12300.0	-13442.28125	-3673.7177734375	-5350.77294921875	-4417.79150390625	2.3061070442199707	3.208038568496704	0.9133382439613342	1.402424693107605	6.338532447814941	0.004198762122541666	2.4957120418548584	7.903583526611328	0.0026075730565935373	2.4624412059783936	9.254619598388672	0.003848664928227663
12400.0	-13445.5546875	-3673.74658203125	-5353.55322265625	-4418.25439453125	2.3061070442199707	3.2080368995666504	0.9130983352661133	1.4042047262191772	6.350060939788818	0.004198890645056963	2.5048208236694336	7.983273029327393	0.0026080876123160124	2.4679718017578125	9.340527534484863	0.003849056549370289
12500.0	-13444.2177734375	-3673.79443359375	-5351.68310546875	-4418.740234375	2.3061070442199707	3.2082560062408447	0.9128289222717285	1.4060285091400146	6.362127304077148	0.004198919050395489	2.5131640434265137	8.062501907348633	0.002606612164527178	2.4729936122894287	9.427769660949707	0.003849467495456338
12600.0	-13445.3427734375	-3673.82861328125	-5352.29638671875	-4419.2177734375	2.3061070442199707	3.223668336868286	0.912539541721344	1.407912015914917	6.374753952026367	0.004198967944830656	2.5187246799468994	8.142993927001953	0.0026063916739076376	2.4777145385742188	9.516350746154785	0.003849951783195138
12700.0	-13446.423828125	-3673.863037109375	-5352.8369140625	-4419.72412109375	2.3061070442199707	3.2237117290496826	0.9122292995452881	1.4098248481750488	6.387955665588379	0.004198992624878883	2.532808780670166	8.220803260803223	0.0026069602463394403	2.482257127761841	9.606240272521973	0.0038502232637256384
12800.0	-13447.560546875	-3673.907470703125	-5353.4267578125	-4420.2265625	2.3061070442199707	3.2237186431884766	0.9119171500205994	1.4117965698242188	6.401758193969727	0.004199138376861811	2.5446839332580566	8.298020362854004	0.002606784924864769	2.4869134426116943	9.697284698486328	0.003850430715829134
12900.0	-13448.296875	-3673.9521484375	-5353.62646484375	-4420.71826171875	2.3061070442199707	3.22377872467041	0.9116232991218567	1.4138188362121582	6.416186332702637	0.004199221730232239	2.5559134483337402	8.374590873718262	0.0026068901643157005	2.491417407989502	9.789349555969238	0.0038508386351168156
13000.0	-13449.078125	-3673.99609375	-5353.833984375	-4421.24755859375	2.3061070442199707	3.223794460296631	0.9113097190856934	1.415881633758545	6.431262969970703	0.004199206363409758	2.5659475326538086	8.450451850891113	0.002606630325317383	2.4961392879486084	9.882237434387207	0.003850985551252961
13100.0	-13450.201171875	-3674.05029296875	-5354.38037109375	-4421.77099609375	2.3061070442199707	3.2238426208496094	0.9110077619552612	1.418017029762268	6.447010040283203	0.004199316259473562	2.5751469135284424	8.525799751281738	0.002606617286801338	2.5011603832244873	9.97573471069336	0.0038510491140186787
13200.0	-13451.115234375	-3674.086669921875	-5354.76123046875	-4422.26806640625	2.3061070442199707	3.223827362060547	0.9107581973075867	1.4202123880386353	6.463445663452148	0.004199475049972534	2.5855133533477783	8.600483894348145	0.0026061581447720528	2.5066821575164795	10.06959056854248	0.003851289628073573
13300.0	-13452.029296875	-3674.13232421875	-5355.1025390625	-4422.79443359375	2.3061070442199707	3.2237467765808105	0.9105064272880554	1.4224697351455688	6.480594635009766	0.004199589602649212	2.5959408283233643	8.674454689025879	0.002606199588626623	2.5126116275787354	10.163527488708496	0.0038512127939611673
13400.0	-13452.8359375	-3674.185302734375	-5355.3408203125	-4423.30908203125	2.3061070442199707	3.2237706184387207	0.9102781414985657	1.4247934818267822	6.498484134674072	0.004199684597551823	2.606243133544922	8.74782657623291	0.0026062538381665945	2.519198417663574	10.257339477539062	0.003851179964840412
13500.0	-13453.748046875	-3674.2373046875	-5355.71044921875	-4423.80078125	2.3061070442199707	3.2237610816955566	0.9100950360298157	1.4271949529647827	6.517138957977295	0.004199831746518612	2.617703676223755	8.820627212524414	0.0026058980729430914	2.526312828063965	10.35076904296875	0.0038511280436068773
13600.0	-13454.603515625	-3674.291015625	-5355.9990234375	-4424.3134765625	2.3061070442199707	3.2237958908081055	0.9099451303482056	1.429674506187439	6.536581993103027	0.004199828486889601	2.6275529861450195	8.892976760864258	0.0026058179792016745	2.533949613571167	10.443596839904785	0.0038508467841893435
13700.0	-11777.060546875	-3674.346435546875	-3677.928466796875	-4424.78564453125	2.3061070442199707	3.3071606159210205	0.9098336696624756	1.4322410821914673	6.556838035583496	0.004200009163469076	2.7137575149536133	8.918781280517578	0.03061549738049507	2.5423476696014404	10.535675048828125	0.003850783221423626
13800.0	-11759.03515625	-3674.405029296875	-3659.38330078125	-4425.2470703125	2.3061070442199707	3.3078885078430176	0.9097487926483154	1.4348552227020264	6.577914714813232	0.004200113005936146	2.7144854068756104	8.918079376220703	0.03109428472816944	2.551121234893799	10.626856803894043	0.003850652137771249
13900.0	-11770.62109375	-3674.467041015625	-3670.441162109375	-4425.71240234375	2.3061070442199707	3.3078885078430176	0.9096657037734985	1.4375871419906616	6.5998430252075195	0.004200095776468515	2.7144854068756104	8.918079376220703	0.030750704929232597	2.560321807861328	10.717048645019531	0.0038501815870404243
14000.0	-11782.0078125	-3673.54150390625	-3682.3115234375	-4426.15478515625	2.306110382080078	3.3078885078430176	0.9096381664276123	1.4404124021530151	6.622642517089844	0.0042006755247712135	2.7144854068756104	8.918079376220703	0.030385712161660194	2.570119857788086	10.806201934814453	0.0038498491048812866
14100.0	-11796.2216796875	-3674.56201171875	-3695.07275390625	-4426.5869140625	2.307675838470459	3.3078885078430176	0.9096024632453918	1.4436630010604858	6.646163463592529	0.004200425464659929	2.7144854068756104	8.918079376220703	0.029997697100043297	2.580190420150757	10.894277572631836	0.003849629545584321
14200.0	-11807.5888671875	-3671.779541015625	-3708.81396484375	-4426.9951171875	2.339531183242798	3.3078885078430176	0.9096301198005676	1.4161856174468994	6.693278789520264	0.0035947037395089865	2.7144854068756104	8.918079376220703	0.029584866017103195	2.5904345512390137	10.981303215026855	0.0038493850734084845
14300.0	-11826.048828125	-3675.01904296875	-3723.639892578125	-4427.39013671875	2.3407692909240723	3.3078885078430176	0.9096223711967468	1.416884183883667	6.706218719482422	0.004198931623250246	2.7144854068756104	8.918139457702637	0.029145214706659317	2.600817918777466	11.067293167114258	0.0038488367572426796
14400.0	-11842.4951171875	-3675.05810546875	-3739.66943359375	-4427.767578125	2.3407692909240723	3.3078885078430176	0.909649133682251	1.418928623199463	6.718569755554199	0.004200838040560484	2.7144854068756104	8.918234825134277	0.02867654152214527	2.6115593910217285	11.152288436889648	0.003848624648526311
14500.0	-11860.26171875	-3675.078857421875	-3757.036376953125	-4428.14697265625	2.3407692909240723	3.3078885078430176	0.9096937775611877	1.4210538864135742	6.731481075286865	0.004201026633381844	2.7144854068756104	8.918330192565918	0.02817634679377079	2.6222341060638428	11.236350059509277	0.0038483983371406794
14600.0	-11879.517578125	-3675.12353515625	-3775.90087890625	-4428.49365234375	2.3407692909240723	3.3078885078430176	0.9097358584403992	1.4232548475265503	6.744967460632324	0.004201077856123447	2.7144854068756104	8.918425559997559	0.027641834691166878	2.6330716609954834	11.319562911987305	0.003848097287118435
14700.0	-11900.423828125	-3675.1533203125	-3796.454833984375	-4428.81591796875	2.3407692909240723	3.3078885078430176	0.9097667932510376	1.4255237579345703	6.759047508239746	0.004201083909720182	2.7144854068756104	8.9185209274292	0.027069825679063797	2.6438097953796387	11.401993751525879	0.0038481848314404488
14800.0	-11923.267578125	-3675.19140625	-3818.917724609375	-4429.15869140625	2.3407692909240723	3.3078885078430176	0.9098102450370789	1.4278736114501953	6.773750305175781	0.004201067611575127	2.7144854068756104	8.91861629486084	0.026456717401742935	2.6547398567199707	11.483731269836426	0.003847630461677909
14900.0	-11948.26953125	-3675.23828125	-3843.562744140625	-4429.46875	2.3407692909240723	3.3078885078430176	0.9098715782165527	1.430306315422058	6.789093494415283	0.004201161675155163	2.7144854068756104	8.91871166229248	0.02579835243523121	2.6655333042144775	11.564839363098145	0.003847734769806266
15000.0	-11975.779296875	-3675.275390625	-3870.70947265625	-4429.794921875	2.3407692909240723	3.3078885078430176	0.9099051356315613	1.432817816734314	6.805092811584473	0.004201177973300219	2.7144854068756104	8.918807029724121	0.025089921429753304	2.6761820316314697	11.645413398742676	0.0038469964638352394
15100.0	-12006.181640625	-3675.319580078125	-3900.75830078125	-4430.10302734375	2.3407692909240723	3.3078885078430176	0.9099676609039307	1.4354207515716553	6.821768760681152	0.004201304167509079	2.7144854068756104	8.918902397155762	0.024325791746377945	2.686826705932617	11.725542068481445	0.0038467079866677523
15200.0	-12039.939453125	-3675.360107421875	-3934.20263671875	-4430.37646484375	2.3407692909240723	3.3078885078430176	0.9100182056427002	1.4380860328674316	6.839127540588379	0.004201333969831467	2.7144854068756104	8.918997764587402	0.023499280214309692	2.6975045204162598	11.805315971374512	0.0038469501305371523
15300.0	-12077.7626953125	-3675.4033203125	-3971.677001953125	-4430.6826171875	2.3407692909240723	3.3078885078430176	0.9100543260574341	1.4408446550369263	6.857189178466797	0.004201461095362902	2.7144854068756104	8.919093132019043	0.022602375596761703	2.7078425884246826	11.884799003601074	0.003846402745693922
15400.0	-12120.423828125	-3675.45166015625	-4014.001953125	-4430.9697265625	2.3407692909240723	3.3078885078430176	0.9101086258888245	1.4437153339385986	6.875962734222412	0.004201434552669525	2.7144854068756104	8.919188499450684	0.021625271067023277	2.7184016704559326	11.964092254638672	0.0038460507057607174
15500.0	-12168.982421875	-3675.503173828125	-4062.24365234375	-4431.2353515625	2.3407692909240723	3.3078885078430176	0.9101199507713318	1.446673035621643	6.895476818084717	0.004201619420200586	2.7144854068756104	8.919283866882324	0.020555801689624786	2.7283809185028076	12.043264389038086	0.0038463196251541376
15600.0	-12224.9453125	-3675.548828125	-4117.89794921875	-4431.49853515625	2.3407692909240723	3.3078885078430176	0.9101631045341492	1.4497429132461548	6.915740489959717	0.004201539326459169	2.7144854068756104	8.919379234313965	0.019378457218408585	2.7388217449188232	12.122419357299805	0.003846012754365802
15700.0	-12290.3828125	-3675.59130859375	-4183.02978515625	-4431.76123046875	2.3407692909240723	3.3078885078430176	0.9101738333702087	1.452884316444397	6.936751842498779	0.0042015970684587955	2.7144854068756104	8.919474601745605	0.018072940409183502	2.748614549636841	12.201574325561523	0.003845981555059552
15800.0	-12368.3896484375	-3675.65234375	-4260.7041015625	-4432.033203125	2.3407692909240723	3.3078885078430176	0.9101823568344116	1.4561408758163452	6.95853328704834	0.00420172605663538	2.7144854068756104	8.919569969177246	0.016611747443675995	2.758361577987671	12.280858039855957	0.0038452805019915104
15900.0	-12463.689453125	-3675.696044921875	-4355.71044921875	-4432.28369140625	2.3407692909240723	3.3078885078430176	0.9101545810699463	1.4594894647598267	6.9810967445373535	0.004201818257570267	2.7144854068756104	8.919665336608887	0.01495591551065445	2.7679123878479004	12.360365867614746	0.003845537081360817
16000.0	-12584.30859375	-3675.75537109375	-4476.029296875	-4432.52392578125	2.3407692909240723	3.3078885078430176	0.9101664423942566	1.4629590511322021	7.00443172454834	0.004201910924166441	2.7144854068756104	8.919760704040527	0.013047055341303349	2.777590751647949	12.44012451171875	0.003845634637400508
16100.0	-12744.9248046875	-3675.811279296875	-4636.3349609375	-4432.7783203125	2.3407692909240723	3.3078885078430176	0.9101284146308899	1.4665244817733765	7.02854585647583	0.004201769828796387	2.7144854068756104	8.919856071472168	0.010791119188070297	2.7866439819335938	12.520217895507812	0.0038456192705780268
16200.0	-12975.41796875	-3675.8583984375	-4866.515625	-4433.04345703125	2.3407692909240723	3.3078885078430176	0.9101080894470215	1.4702186584472656	7.053440093994141	0.004202128853648901	2.7144854068756104	8.919977188110352	0.008025365881621838	2.795766830444336	12.600702285766602	0.003845253959298134
16300.0	-13322.408203125	-3675.912353515625	-5213.21435546875	-4433.28173828125	2.3407692909240723	3.3078885078430176	0.9101126790046692	1.4740415811538696	7.079129219055176	0.004202023148536682	2.7144854068756104	8.920167922973633	0.004539129789918661	2.8046352863311768	12.681629180908203	0.003844986669719219
16400.0	-13466.4130859375	-3675.97119140625	-5356.91357421875	-4433.5283203125	2.3407692909240723	3.3078885078430176	0.9100407361984253	1.4779714345932007	7.105630397796631	0.004202190786600113	2.7144854068756104	8.920358657836914	0.00258497497998178	2.8133153915405273	12.763077735900879	0.003845715895295143
16500.0	-13466.759765625	-3676.028564453125	-5356.9638671875	-4433.767578125	2.3407692909240723	3.3078885078430176	0.9099636077880859	1.4820038080215454	7.132917404174805	0.004202394280582666	2.7144761085510254	8.920549392700195	0.0026058366056531668	2.821786642074585	12.84508228302002	0.0038453484885394573
16600.0	-13467.0498046875	-3676.07666015625	-5356.955078125	-4434.0185546875	2.3407692909240723	3.3078885078430176	0.9098780155181885	1.4861375093460083	7.161002159118652	0.004202564246952534	2.7144522666931152	8.920740127563477	0.0026059173978865147	2.8301408290863037	12.927688598632812	0.0038447401020675898
16700.0	-13467.373046875	-3676.14404296875	-5356.96484375	-4434.26416015625	2.3407692909240723	3.3078885078430176	0.9098073244094849	1.4904298782348633	7.189903736114502	0.004202666692435741	2.714428424835205	8.920930862426758	0.0026059355586767197	2.8382749557495117	13.010897636413574	0.0038447855040431023
16800.0	-13467.646484375	-3676.20263671875	-5356.9453125	-4434.49853515625	2.3407692909240723	3.3078885078430176	0.90971839427948	1.494811773300171	7.219620704650879	0.004202800337225199	2.714404582977295	8.921121597290039	0.002605954185128212	2.846404790878296	13.094766616821289	0.003842501901090145
16900.0	-13468.0009765625	-3676.2626953125	-5356.9970703125	-4434.7412109375	2.3407692909240723	3.3078885078430176	0.9096148610115051	1.4993300437927246	7.2501420974731445	0.004202697891741991	2.7143807411193848	8.92131233215332	0.002605927176773548	2.8542327880859375	13.179300308227539	0.003846957813948393
17000.0	-13468.26953125	-3676.32568359375	-5356.951171875	-4434.99267578125	2.3407692909240723	3.3078885078430176	0.9094846248626709	1.5039405822753906	7.281503677368164	0.0042028180323541164	2.7143568992614746	8.921503067016602	0.002605934627354145	2.8619742393493652	13.264495849609375	0.0038459566421806812
17100.0	-13468.546875	-3676.38232421875	-5356.9375	-4435.22607421875	2.3407692909240723	3.3078885078430176	0.9092945456504822	1.5086363554000854	7.313710689544678	0.004203152842819691	2.7143330574035645	8.921701431274414	0.002605933928862214	2.8693273067474365	13.35037612915039	0.0038694373797625303
17200.0	-13468.873046875	-3676.43798828125	-5356.9794921875	-4435.455078125	2.3407692909240723	3.3078885078430176	0.9092021584510803	1.513454794883728	7.3467864990234375	0.004203457850962877	2.7143092155456543	8.921987533569336	0.0026059092488139868	2.8767616748809814	13.436908721923828	0.0038266386836767197
17300.0	-13469.2138671875	-3676.50439453125	-5356.97802734375	-4435.7314453125	2.3407692909240723	3.3078885078430176	0.9090548753738403	1.5183461904525757	7.3807196617126465	0.004203053656965494	2.714285373687744	8.922273635864258	0.002605948131531477	2.883922815322876	13.524089813232422	0.0038436749018728733
17400.0	-13469.505859375	-3676.5703125	-5356.95166015625	-4435.98486328125	2.3407692909240723	3.3078885078430176	0.9088848233222961	1.5233047008514404	7.415619850158691	0.004203349351882935	2.714261531829834	8.92255973815918	0.002605964196845889	2.891071319580078	13.611913681030273	0.003851429559290409
17500.0	-13469.56640625	-3676.6162109375	-5356.9541015625	-4435.99560546875	2.3407692909240723	3.3078885078430176	0.9086466431617737	1.528318166732788	7.451515197753906	0.004203735385090113	2.714237689971924	8.922845840454102	0.002605968853458762	2.89829683303833	13.700372695922852	0.003933626692742109
17600.0	-13470.1455078125	-3676.69287109375	-5356.97265625	-4436.4794921875	2.3407692909240723	3.3078885078430176	0.9085733294487	1.5334280729293823	7.4885149002075195	0.004203840624541044	2.7142138481140137	8.923131942749023	0.00260592601262033	2.904965877532959	13.789390563964844	0.003829110646620393
17700.0	-13470.4345703125	-3676.75830078125	-5356.9462890625	-4436.7294921875	2.3407692909240723	3.3078885078430176	0.9083821177482605	1.5385395288467407	7.526658058166504	0.004203866235911846	2.7141900062561035	8.923418045043945	0.0026059625670313835	2.9119791984558105	13.878961563110352	0.003833393333479762
17800.0	-13470.818359375	-3676.81884765625	-5357.00830078125	-4436.99169921875	2.3407692909240723	3.3078885078430176	0.9081787467002869	1.5436794757843018	7.566075801849365	0.004204452503472567	2.7141661643981934	8.923737525939941	0.0026059402152895927	2.9187886714935303	13.96904182434082	0.0038417272735387087
17900.0	-13471.1064453125	-3676.890625	-5356.982421875	-4437.2333984375	2.3407692909240723	3.3078885078430176	0.9080268144607544	1.5488852262496948	7.606912612915039	0.004204592201858759	2.714142322540283	8.924118995666504	0.0026059059891849756	2.925527334213257	14.059549331665039	0.0038352166302502155
18000.0	-13471.419921875	-3676.9619140625	-5356.9736328125	-4437.484375	2.3407692909240723	3.3078885078430176	0.9078149199485779	1.5541437864303589	7.649327278137207	0.004204680677503347	2.714118480682373	8.924500465393066	0.002605951391160488	2.932020902633667	14.150464057922363	0.003841213881969452
18100.0	-13471.771484375	-3677.0283203125	-5356.99169921875	-4437.75146484375	2.3407692909240723	3.3078885078430176	0.9076060056686401	1.5593725442886353	7.693490505218506	0.004205077420920134	2.714094638824463	8.924881935119629	0.002605949994176626	2.9387080669403076	14.241778373718262	0.003841631580144167
18200.0	-13472.09765625	-3677.10595703125	-5356.9990234375	-4437.9921875	2.3407692909240723	3.3078885078430176	0.9074064493179321	1.5645968914031982	7.739623546600342	0.004204990342259407	2.7140707969665527	8.925263404846191	0.0026059364899992943	2.945115089416504	14.33339786529541	0.0038428599946200848
18300.0	-13472.416015625	-3677.179931640625	-5356.99609375	-4438.23974609375	2.3407692909240723	3.3078885078430176	0.9072000980377197	1.5698087215423584	7.788010597229004	0.004205765668302774	2.7140469551086426	8.925675392150879	0.0026058994699269533	2.9514424800872803	14.42529010772705	0.003852757392451167
18400.0	-13472.72265625	-3677.26708984375	-5356.966796875	-4438.48828125	2.3407692909240723	3.3078885078430176	0.9069942831993103	1.575060248374939	7.839013576507568	0.00420630257576704	2.7140231132507324	8.926152229309082	0.0026059343945235014	2.9579076766967773	14.517378807067871	0.0038503818213939667
18500.0	-13473.05078125	-3677.355224609375	-5356.9599609375	-4438.73486328125	2.3407692909240723	3.3078885078430176	0.9067825675010681	1.5801628828048706	7.89290714263916	0.004206509329378605	2.7139992713928223	8.926629066467285	0.0026059148367494345	2.96427059173584	14.60964298248291	0.003840463934466243
18600.0	-13473.4375	-3677.453125	-5356.9990234375	-4438.98583984375	2.3407692909240723	3.3078885078430176	0.9065960049629211	1.5852805376052856	7.950135707855225	0.004207133315503597	2.713975429534912	8.927105903625488	0.002605947433039546	2.970479965209961	14.701958656311035	0.003845507511869073
18700.0	-13473.794921875	-3677.555908203125	-5356.9990234375	-4439.23974609375	2.3407692909240723	3.3078885078430176	0.9064042568206787	1.5902689695358276	8.011130332946777	0.004207254853099585	2.7139437198638916	8.927608489990234	0.0026059215888381004	2.9769041538238525	14.79427433013916	0.0038369297981262207
18800.0	-13474.0888671875	-3677.68359375	-5357.0	-4439.4052734375	2.3407692909240723	3.3078885078430176	0.906233549118042	1.5951849222183228	8.076359748840332	0.004208189435303211	2.713897228240967	8.928180694580078	0.002605931833386421	2.983182668685913	14.886584281921387	0.0038163596764206886
