Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NH', 1)_alpha	('NH', 1)_xi	('NH', 1)_sigma	('NH', 2)_alpha	('NH', 2)_xi	('NH', 2)_sigma	('NH', 3)_alpha	('NH', 3)_xi	('NH', 3)_sigma
19100.0	-13076.4296875	-3634.729248046875	-5224.94140625	-4216.75830078125	2.4974522590637207	0.8726874589920044	0.6583271026611328	1.4470913410186768	6.327396869659424	0.004407077562063932	5.852610111236572	15.368906021118164	0.002630264963954687	9.043463706970215	14.831917762756348	0.003766626352444291
19200.0	-13078.037109375	-3634.70068359375	-5225.47412109375	-4217.86181640625	2.4974522590637207	0.8727399706840515	0.6582750678062439	1.4480844736099243	6.329965114593506	0.004407444037497044	5.87164831161499	15.44913101196289	0.0025929517578333616	9.079998970031738	14.918320655822754	0.0037643765099346638
19300.0	-13079.357421875	-3634.7109375	-5225.8037109375	-4218.84326171875	2.4974522590637207	0.8727571368217468	0.6582238674163818	1.448994755744934	6.3324103355407715	0.00440673902630806	5.891539573669434	15.529335021972656	0.002565080998465419	9.116239547729492	15.00472354888916	0.0037691760808229446
19400.0	-13081.0859375	-3634.731689453125	-5226.4228515625	-4219.931640625	2.4974522590637207	0.8728124499320984	0.6581804752349854	1.449769377708435	6.334945201873779	0.004407343454658985	5.910416603088379	15.609594345092773	0.0026059846859425306	9.152243614196777	15.091108322143555	0.0037679343950003386
19500.0	-13082.7099609375	-3634.70849609375	-5226.8759765625	-4221.1259765625	2.4974522590637207	0.8728542923927307	0.6581148505210876	1.4505618810653687	6.337243556976318	0.004410017281770706	5.928714752197266	15.689905166625977	0.0026073846966028214	9.187928199768066	15.17741584777832	0.0037678838707506657
19600.0	-13084.064453125	-3634.761474609375	-5227.2939453125	-4222.00830078125	2.4974522590637207	0.8728246092796326	0.6580571532249451	1.451298475265503	6.340048313140869	0.004406361375004053	5.946808815002441	15.770365715026855	0.0026040393859148026	9.223421096801758	15.263720512390137	0.0037691653706133366
19700.0	-13085.734375	-3634.69189453125	-5227.7666015625	-4223.275390625	2.4974522590637207	0.8727821111679077	0.6579915285110474	1.4519075155258179	6.3425726890563965	0.004409432876855135	5.963175296783447	15.851030349731445	0.0026107586454600096	9.258702278137207	15.349946975708008	0.0037686012219637632
19800.0	-13087.20703125	-3634.760986328125	-5228.1787109375	-4224.26708984375	2.4974522590637207	0.8726847767829895	0.6579228043556213	1.4525775909423828	6.345001220703125	0.004408387467265129	5.979109287261963	15.932032585144043	0.0025867430958896875	9.2937593460083	15.436131477355957	0.0037672086618840694
19900.0	-13088.2646484375	-3634.70166015625	-5228.3662109375	-4225.1962890625	2.4974522590637207	0.8726746439933777	0.6578522324562073	1.4531913995742798	6.347425937652588	0.0044282409362494946	5.99374532699585	16.013349533081055	0.002669071778655052	9.328704833984375	15.522248268127441	0.003768767463043332
20000.0	-13089.931640625	-3634.747314453125	-5228.90478515625	-4226.27978515625	2.4974522590637207	0.8725237846374512	0.657772958278656	1.4537221193313599	6.3498454093933105	0.004409949295222759	6.007993221282959	16.095115661621094	0.0025684048887342215	9.363554000854492	15.60835075378418	0.0037662421818822622
20100.0	-13091.453125	-3634.74658203125	-5229.38818359375	-4227.318359375	2.4974522590637207	0.8723855018615723	0.6577065587043762	1.4541829824447632	6.351706504821777	0.004421968944370747	6.021772384643555	16.1773624420166	0.0025950707495212555	9.398344993591309	15.694372177124023	0.0037663907278329134
20200.0	-13092.7197265625	-3634.74853515625	-5229.8037109375	-4228.1669921875	2.4974522590637207	0.8722650408744812	0.6576319932937622	1.454643964767456	6.3535590171813965	0.00441298121586442	6.034961700439453	16.260141372680664	0.002610902301967144	9.433111190795898	15.780306816101074	0.0037689090240746737
20300.0	-13094.24609375	-3634.7509765625	-5230.2080078125	-4229.287109375	2.4974522590637207	0.872058093547821	0.6575485467910767	1.4550851583480835	6.354817867279053	0.004412991460412741	6.047090530395508	16.34349822998047	0.002575456164777279	9.467793464660645	15.866232872009277	0.0037671662867069244
20400.0	-13095.5947265625	-3634.7138671875	-5230.7099609375	-4230.1708984375	2.4974522590637207	0.8719239830970764	0.6574835777282715	1.4553834199905396	6.355926036834717	0.004403145518153906	6.058469772338867	16.427507400512695	0.0025907019153237343	9.502518653869629	15.9520845413208	0.0037690051831305027
20500.0	-13096.9287109375	-3634.739990234375	-5230.943359375	-4231.2451171875	2.4974522590637207	0.8717441558837891	0.6573895812034607	1.4557273387908936	6.356908321380615	0.004404607228934765	6.06890869140625	16.512237548828125	0.002650555921718478	9.537179946899414	16.037914276123047	0.003768135327845812
20600.0	-13097.9765625	-3634.7578125	-5231.298828125	-4231.919921875	2.4974522590637207	0.8714948296546936	0.6573212146759033	1.4560494422912598	6.358175754547119	0.004388145171105862	6.0782151222229	16.5976505279541	0.002650901675224304	9.572086334228516	16.123741149902344	0.0037700890097767115
20700.0	-13099.41796875	-3634.71240234375	-5231.94970703125	-4232.75634765625	2.4974522590637207	0.8712228536605835	0.6572380065917969	1.456386923789978	6.359252452850342	0.004409468732774258	6.087941646575928	16.68379783630371	0.0026100119575858116	9.606948852539062	16.209381103515625	0.0037708741147071123
20800.0	-13100.6591796875	-3634.722900390625	-5232.2001953125	-4233.736328125	2.4974522590637207	0.8709220290184021	0.6571890115737915	1.4565967321395874	6.359049320220947	0.0043995375744998455	6.096433162689209	16.770668029785156	0.0025530781131237745	9.641925811767578	16.295021057128906	0.0037671555764973164
20900.0	-13102.251953125	-3634.73095703125	-5232.76513671875	-4234.75634765625	2.4974522590637207	0.8707181215286255	0.6570936441421509	1.4567369222640991	6.360492706298828	0.004413250368088484	6.105717658996582	16.858240127563477	0.002588125178590417	9.676921844482422	16.380661010742188	0.0037674731574952602
21000.0	-13103.404296875	-3634.724609375	-5233.2568359375	-4235.4228515625	2.4974522590637207	0.8704425096511841	0.6570292115211487	1.4568225145339966	6.361240863800049	0.004409200977534056	6.1145172119140625	16.94646453857422	0.002594601595774293	9.711800575256348	16.46630096435547	0.0037708673626184464
21100.0	-13104.7138671875	-3634.7236328125	-5233.65478515625	-4236.3349609375	2.4974522590637207	0.8701530694961548	0.6569519639015198	1.4569299221038818	6.361911773681641	0.00442061573266983	6.124157905578613	17.035287857055664	0.0025956209283322096	9.746901512145996	16.55194091796875	0.0037722543347626925
21200.0	-13106.04296875	-3634.710693359375	-5234.07275390625	-4237.259765625	2.4974522590637207	0.869897186756134	0.6568782329559326	1.4570752382278442	6.362861633300781	0.004392326343804598	6.1312031745910645	17.124670028686523	0.0026162108406424522	9.781834602355957	16.637571334838867	0.0037626270204782486
21300.0	-13107.40625	-3634.7158203125	-5234.5751953125	-4238.115234375	2.4974522590637207	0.8696046471595764	0.6567939519882202	1.457130789756775	6.363134384155273	0.0043843830935657024	6.141086101531982	17.214506149291992	0.0026005981490015984	9.816930770874023	16.723207473754883	0.003755448618903756
21400.0	-13108.1845703125	-3634.701904296875	-5234.759765625	-4238.72265625	2.4974522590637207	0.86935955286026	0.6566831469535828	1.4571322202682495	6.36303186416626	0.004389883019030094	6.151453971862793	17.304676055908203	0.0025562653318047523	9.851954460144043	16.8088436126709	0.0037863266188651323
21500.0	-13109.705078125	-3634.716064453125	-5235.3720703125	-4239.61669921875	2.4974522590637207	0.8691564798355103	0.6566066741943359	1.4572839736938477	6.3628034591674805	0.004441346041858196	6.161350727081299	17.395122528076172	0.0026227200869470835	9.886767387390137	16.89448356628418	0.003761259140446782
21600.0	-13110.8232421875	-3634.73388671875	-5235.73828125	-4240.3505859375	2.4974522590637207	0.8689250946044922	0.6565079092979431	1.4572577476501465	6.36234712600708	0.004385780543088913	6.171706199645996	17.485721588134766	0.002600698499009013	9.92129135131836	16.98012351989746	0.0038296638522297144
21700.0	-13111.919921875	-3634.58447265625	-5236.1767578125	-4241.15869140625	2.4974522590637207	0.8686724901199341	0.6564075350761414	1.4571764469146729	6.362781047821045	0.004336648620665073	6.184153079986572	17.576322555541992	0.00260603497736156	9.956047058105469	17.065763473510742	0.003809336107224226
21800.0	-13113.6162109375	-3634.69873046875	-5236.6533203125	-4242.2646484375	2.4974522590637207	0.8685200810432434	0.6563271880149841	1.4573066234588623	6.363070011138916	0.0043977051973342896	6.195911407470703	17.666921615600586	0.002598457271233201	9.990768432617188	17.151403427124023	0.0037709923926740885
21900.0	-13114.201171875	-3634.72412109375	-5236.72998046875	-4242.74755859375	2.4974522590637207	0.8683831691741943	0.6561896204948425	1.4572341442108154	6.363433361053467	0.004409974906593561	6.208776473999023	17.757375717163086	0.0026846625842154026	10.025273323059082	17.237043380737305	0.0038130516186356544
22000.0	-13115.69140625	-3634.732421875	-5237.4853515625	-4243.47412109375	2.4974522590637207	0.8681973218917847	0.6560960412025452	1.4572186470031738	6.363892555236816	0.004404660779982805	6.222410678863525	17.84763526916504	0.0025888928212225437	10.059362411499023	17.32286834716797	0.0037468262016773224
22100.0	-13116.5126953125	-3634.7392578125	-5237.55517578125	-4244.2177734375	2.4974522590637207	0.86802077293396	0.6559495329856873	1.457282543182373	6.364241600036621	0.004380440339446068	6.235988140106201	17.937580108642578	0.0025475602596998215	10.09367561340332	17.40869903564453	0.003777646692469716
22200.0	-13117.9501953125	-3634.74169921875	-5238.1962890625	-4245.0126953125	2.4974522590637207	0.8680009841918945	0.6558558344841003	1.4573577642440796	6.363862991333008	0.0044198837131261826	6.2516350746154785	18.02720832824707	0.0026435269974172115	10.127696990966797	17.494529724121094	0.0038014971651136875
22300.0	-13119.189453125	-3634.712646484375	-5238.70751953125	-4245.76953125	2.4974522590637207	0.867850124835968	0.6557445526123047	1.4573522806167603	6.3636932373046875	0.004393898881971836	6.266016006469727	18.116451263427734	0.0026206281036138535	10.161699295043945	17.58036994934082	0.0037517743185162544
22400.0	-13120.30859375	-3634.69677734375	-5239.1005859375	-4246.51220703125	2.4974522590637207	0.8677747249603271	0.6555668711662292	1.4572031497955322	6.363126277923584	0.004424866754561663	6.281792640686035	18.205249786376953	0.002601488260552287	10.195525169372559	17.666358947753906	0.003795735538005829
22500.0	-13121.216796875	-3634.697265625	-5239.3173828125	-4247.2021484375	2.4974522590637207	0.867681086063385	0.6554422974586487	1.4571045637130737	6.363310813903809	0.004454885609447956	6.29708194732666	18.293594360351562	0.0026703355833888054	10.229043960571289	17.75238037109375	0.003781517269089818
22600.0	-13122.5	-3634.7216796875	-5239.74560546875	-4248.03271484375	2.4974522590637207	0.867594838142395	0.6553019285202026	1.4572550058364868	6.363801956176758	0.0043656793422997	6.314364910125732	18.381515502929688	0.0026038261130452156	10.26240062713623	17.83846664428711	0.0037953227292746305
22700.0	-13123.4609375	-3634.7275390625	-5240.14111328125	-4248.59228515625	2.4974522590637207	0.8674684762954712	0.6551408767700195	1.4574068784713745	6.363042831420898	0.004387072753161192	6.329407215118408	18.469005584716797	0.002584392437711358	10.295367240905762	17.924678802490234	0.003739233361557126
22800.0	-13124.587890625	-3634.71923828125	-5240.470703125	-4249.39892578125	2.4974522590637207	0.8674657344818115	0.6549102663993835	1.457358479499817	6.363955974578857	0.00440208800137043	6.346657752990723	18.556072235107422	0.002601513173431158	10.32766056060791	18.01089096069336	0.003799611236900091
22900.0	-13125.580078125	-3634.69677734375	-5240.8515625	-4250.03125	2.4974522590637207	0.8673584461212158	0.6547691822052002	1.4572432041168213	6.363314628601074	0.0044178166426718235	6.362277984619141	18.642717361450195	0.002578521380200982	10.360418319702148	18.097118377685547	0.0038066960405558348
23000.0	-13126.587890625	-3634.688720703125	-5241.1728515625	-4250.7265625	2.4974522590637207	0.8673717975616455	0.6545773148536682	1.4574075937271118	6.363367557525635	0.004396793898195028	6.379147052764893	18.729082107543945	0.002624951535835862	10.392995834350586	18.183521270751953	0.003767790738493204
23100.0	-13127.3828125	-3634.69482421875	-5241.3173828125	-4251.37060546875	2.4974522590637207	0.8673088550567627	0.6543911099433899	1.4573549032211304	6.363997936248779	0.004454674664884806	6.395083427429199	18.815166473388672	0.0026577762328088284	10.425603866577148	18.26992416381836	0.003765812609344721
23200.0	-13128.41796875	-3634.693603515625	-5241.76953125	-4251.955078125	2.4974522590637207	0.8672187328338623	0.6542595028877258	1.4570887088775635	6.363708019256592	0.0044039590284228325	6.410098075866699	18.901012420654297	0.0026175028178840876	10.457958221435547	18.356327056884766	0.0037271687760949135
23300.0	-13129.505859375	-3634.7548828125	-5242.126953125	-4252.62451171875	2.4974522590637207	0.8671835064888	0.6539658308029175	1.457258701324463	6.363484859466553	0.004407935775816441	6.4270172119140625	18.986677169799805	0.0026123463176190853	10.490307807922363	18.442729949951172	0.003817508462816477
23400.0	-13130.40234375	-3634.71484375	-5242.43994140625	-4253.24755859375	2.4974522590637207	0.8670582175254822	0.6538819074630737	1.457248568534851	6.365626335144043	0.004423096776008606	6.441345691680908	19.072202682495117	0.002606760710477829	10.52217960357666	18.529138565063477	0.0037727407179772854
23500.0	-13131.306640625	-3634.665771484375	-5242.69189453125	-4253.94873046875	2.4974522590637207	0.8669671416282654	0.6536442637443542	1.4571596384048462	6.362913131713867	0.0043683238327503204	6.455514430999756	19.157808303833008	0.0026457153726369143	10.55411148071289	18.61568832397461	0.0037671669851988554
23600.0	-13132.373046875	-3634.706787109375	-5243.1455078125	-4254.5205078125	2.4974522590637207	0.8668296337127686	0.653420090675354	1.457491159439087	6.363109111785889	0.004445020575076342	6.469710350036621	19.24344825744629	0.002588897477835417	10.585548400878906	18.7022762298584	0.0037905345670878887
23700.0	-13133.435546875	-3634.72314453125	-5243.4189453125	-4255.29248046875	2.4974522590637207	0.8667527437210083	0.6532507538795471	1.457582950592041	6.363452434539795	0.004407732281833887	6.483555316925049	19.329187393188477	0.0026057285722345114	10.616711616516113	18.7888126373291	0.003760930383577943
23800.0	-13134.013671875	-3634.75390625	-5243.4873046875	-4255.7724609375	2.4974522590637207	0.866660475730896	0.652995228767395	1.4574421644210815	6.363351821899414	0.004393881652504206	6.496860027313232	19.41511344909668	0.0026498346123844385	10.648404121398926	18.875232696533203	0.003787711961194873
23900.0	-13135.146484375	-3634.752197265625	-5244.0126953125	-4256.38232421875	2.4974522590637207	0.8665603399276733	0.652754545211792	1.45744788646698	6.363248348236084	0.004408545326441526	6.511345863342285	19.50142478942871	0.0026024167891591787	10.680747985839844	18.96163558959961	0.0038158062379807234
24000.0	-13136.04296875	-3634.7158203125	-5244.2685546875	-4257.05859375	2.4974522590637207	0.8663550615310669	0.6526314616203308	1.4572898149490356	6.3644890785217285	0.004403162281960249	6.52347993850708	19.58806037902832	0.0025722533464431763	10.71334457397461	19.048038482666016	0.0037442564498633146
24100.0	-13136.8984375	-3634.764892578125	-5244.54736328125	-4257.58642578125	2.4974522590637207	0.8662254214286804	0.6524059772491455	1.457250714302063	6.364055156707764	0.00440495228394866	6.535098075866699	19.6751766204834	0.002599691040813923	10.745341300964355	19.1344051361084	0.0037533084396272898
24200.0	-13137.431640625	-3634.666259765625	-5244.8291015625	-4257.93603515625	2.4974522590637207	0.8660454750061035	0.6521540284156799	1.457351565361023	6.362637042999268	0.004474414978176355	6.546084403991699	19.762813568115234	0.0025997937191277742	10.777700424194336	19.220617294311523	0.0038202384021133184
24300.0	-13138.3984375	-3634.71826171875	-5245.0400390625	-4258.640625	2.4974522590637207	0.8659230470657349	0.6519893407821655	1.4574965238571167	6.3636369705200195	0.004396768286824226	6.558082103729248	19.85116195678711	0.0025768231134861708	10.81122875213623	19.30672836303711	0.0037884400226175785
24400.0	-13139.298828125	-3634.7275390625	-5245.380859375	-4259.1904296875	2.4974522590637207	0.8657655119895935	0.6517771482467651	1.4573363065719604	6.363406181335449	0.004402622580528259	6.57063627243042	19.940153121948242	0.0026336954906582832	10.84436321258545	19.392749786376953	0.0038156474474817514
24500.0	-13140.0732421875	-3634.72412109375	-5245.525390625	-4259.8232421875	2.4974522590637207	0.8655607104301453	0.6516569256782532	1.4572733640670776	6.364259243011475	0.0043948027305305	6.580052375793457	20.029834747314453	0.0025680263061076403	10.878012657165527	19.478618621826172	0.0037750345654785633
24600.0	-13141.1513671875	-3634.753662109375	-5246.0849609375	-4260.3125	2.4974522590637207	0.8653753995895386	0.651479959487915	1.4572408199310303	6.364237308502197	0.004420790355652571	6.589118480682373	20.12026596069336	0.002606951165944338	10.911614418029785	19.564340591430664	0.0037634510081261396
24700.0	-13141.9931640625	-3634.7060546875	-5246.3427734375	-4260.9443359375	2.4974522590637207	0.8652055859565735	0.6513003706932068	1.4574799537658691	6.361785411834717	0.004393224138766527	6.600418567657471	20.21143341064453	0.0025910483673214912	10.946285247802734	19.6499080657959	0.003758884035050869
24800.0	-13142.587890625	-3634.7119140625	-5246.59375	-4261.2822265625	2.4974522590637207	0.8650068044662476	0.6510626077651978	1.4574909210205078	6.364504337310791	0.004432544112205505	6.609290599822998	20.303424835205078	0.0026048561558127403	10.98117733001709	19.7353515625	0.0038451687432825565
24900.0	-13143.296875	-3634.720947265625	-5246.8251953125	-4261.75048828125	2.4974522590637207	0.8647742867469788	0.6510037183761597	1.4575355052947998	6.362003803253174	0.0043733688071370125	6.62017297744751	20.396133422851562	0.0025958740152418613	11.015365600585938	19.820600509643555	0.003736431011930108
25000.0	-13144.2197265625	-3634.667236328125	-5247.26513671875	-4262.287109375	2.4974522590637207	0.8645959496498108	0.6508470177650452	1.4572924375534058	6.363198280334473	0.004363366402685642	6.629157066345215	20.489627838134766	0.0026046568527817726	11.050278663635254	19.905656814575195	0.0037306773010641336
25100.0	-13144.66796875	-3634.668212890625	-5247.04931640625	-4262.9501953125	2.4974522590637207	0.8643472194671631	0.6506478786468506	1.457321047782898	6.361409664154053	0.004461970645934343	6.638772487640381	20.583860397338867	0.002539035864174366	11.086044311523438	19.99052619934082	0.0037661821115761995
25200.0	-13146.001953125	-3634.707275390625	-5247.85498046875	-4263.439453125	2.4974522590637207	0.8642126321792603	0.6504555344581604	1.457355260848999	6.365769863128662	0.0044219279661774635	6.648471355438232	20.67875099182129	0.0025924486108124256	11.121747970581055	20.07518768310547	0.0038114397320896387
25300.0	-13146.83203125	-3634.7431640625	-5248.263671875	-4263.82568359375	2.4974522590637207	0.8639863729476929	0.6503400802612305	1.4573270082473755	6.364251613616943	0.004424072336405516	6.65912389755249	20.774255752563477	0.0026099993847310543	11.157488822937012	20.15967559814453	0.00379828829318285
25400.0	-13147.6201171875	-3634.755859375	-5248.5947265625	-4264.26953125	2.4974522590637207	0.8638490438461304	0.65017169713974	1.4574052095413208	6.363218784332275	0.0044165984727442265	6.669429302215576	20.870283126831055	0.002599433995783329	11.193553924560547	20.243974685668945	0.0037684994749724865
25500.0	-13148.365234375	-3634.728515625	-5248.91943359375	-4264.71630859375	2.4974522590637207	0.8636820912361145	0.6500697731971741	1.4574781656265259	6.367064952850342	0.004415084142237902	6.682000637054443	20.966777801513672	0.002616132842376828	11.229769706726074	20.328075408935547	0.0037837126292288303
25600.0	-13149.041015625	-3634.669189453125	-5249.134765625	-4265.23779296875	2.4974522590637207	0.8634771108627319	0.6499363780021667	1.457339882850647	6.364517688751221	0.004463837016373873	6.693030834197998	21.06365966796875	0.0025895494036376476	11.26570987701416	20.4119815826416	0.0037640496157109737
25700.0	-13149.8349609375	-3634.691162109375	-5249.4970703125	-4265.646484375	2.4974522590637207	0.8633394241333008	0.6497390270233154	1.457290530204773	6.362481117248535	0.004455920308828354	6.704135417938232	21.16082191467285	0.0026004882529377937	11.302260398864746	20.49571418762207	0.003782556625083089
25800.0	-13150.46875	-3634.667724609375	-5249.841796875	-4265.958984375	2.4974522590637207	0.8632194399833679	0.6496718525886536	1.4577175378799438	6.3614020347595215	0.004475116264075041	6.7178144454956055	21.258102416992188	0.0026303480844944715	11.339673042297363	20.57924461364746	0.003801119513809681
25900.0	-13151.3017578125	-3634.73291015625	-5250.1826171875	-4266.3857421875	2.4974522590637207	0.8630627393722534	0.6494964957237244	1.457289695739746	6.3641676902771	0.004407655447721481	6.7291340827941895	21.35553550720215	0.0026054533664137125	11.375967979431152	20.662654876708984	0.0038414732553064823
26000.0	-13152.130859375	-3634.67626953125	-5250.5458984375	-4266.90771484375	2.4974522590637207	0.8629675507545471	0.649436354637146	1.4576144218444824	6.363828659057617	0.004412152338773012	6.742983818054199	21.453001022338867	0.0026239443104714155	11.412610054016113	20.745880126953125	0.00373530643992126
26100.0	-13152.966796875	-3634.739990234375	-5250.77197265625	-4267.45458984375	2.4974522590637207	0.8628768920898438	0.6492528915405273	1.45787513256073	6.36362361907959	0.004408407025039196	6.758020401000977	21.550308227539062	0.002589872106909752	11.449514389038086	20.82900619506836	0.0037746173329651356
26200.0	-13153.412109375	-3634.6982421875	-5251.18017578125	-4267.533203125	2.4974522590637207	0.8627666234970093	0.6491544246673584	1.457146406173706	6.365168571472168	0.00442150142043829	6.772234916687012	21.647483825683594	0.00259713944979012	11.486495018005371	20.911975860595703	0.003766773734241724
26300.0	-13154.361328125	-3634.75341796875	-5251.37109375	-4268.23681640625	2.4974522590637207	0.8627290725708008	0.6490173935890198	1.4573619365692139	6.36307954788208	0.004408571869134903	6.788180828094482	21.74447250366211	0.0026112725026905537	11.522834777832031	20.99479866027832	0.0037497251760214567
26400.0	-13155.291015625	-3634.74365234375	-5251.83642578125	-4268.71142578125	2.4974522590637207	0.8626723885536194	0.6489039659500122	1.4572843313217163	6.363515853881836	0.004393327981233597	6.8044843673706055	21.841161727905273	0.0026082945987582207	11.559730529785156	21.077503204345703	0.0037738149985671043
26500.0	-13155.6640625	-3634.706787109375	-5252.1142578125	-4268.8427734375	2.4974522590637207	0.8626785278320312	0.6487187147140503	1.4569069147109985	6.363993167877197	0.004411169793456793	6.8212971687316895	21.9374942779541	0.0026191435754299164	11.596235275268555	21.160091400146484	0.003786201123148203
26600.0	-13156.369140625	-3634.7197265625	-5252.408203125	-4269.2412109375	2.4974522590637207	0.8626899719238281	0.6486110687255859	1.4571093320846558	6.364098072052002	0.004433158785104752	6.838438034057617	22.03342056274414	0.002606296446174383	11.63397216796875	21.242605209350586	0.003804845502600074
26700.0	-13156.99609375	-3634.6962890625	-5252.5126953125	-4269.78662109375	2.4974522590637207	0.86265629529953	0.6485012769699097	1.4570996761322021	6.366384506225586	0.004427168518304825	6.855494022369385	22.128923416137695	0.002647026441991329	11.66978931427002	21.32502555847168	0.0037804297171533108
26800.0	-13157.3310546875	-3634.74169921875	-5252.587890625	-4270.0009765625	2.4974522590637207	0.8627264499664307	0.6483727693557739	1.4572263956069946	6.367879390716553	0.004415847826749086	6.873831272125244	22.224031448364258	0.0027062685694545507	11.705660820007324	21.40742301940918	0.0037500537000596523
26900.0	-13158.416015625	-3634.72119140625	-5253.337890625	-4270.357421875	2.4974522590637207	0.862684965133667	0.6481920480728149	1.4576374292373657	6.362550735473633	0.004397689830511808	6.893198490142822	22.318662643432617	0.002600748324766755	11.74148941040039	21.48982048034668	0.0038016110192984343
27000.0	-13159.037109375	-3634.710205078125	-5253.6455078125	-4270.681640625	2.4974522590637207	0.8627210855484009	0.6480218172073364	1.4568870067596436	6.365677356719971	0.004421303514391184	6.912418365478516	22.412813186645508	0.0026120918337255716	11.77687931060791	21.57221794128418	0.0038189745973795652
27100.0	-13159.6474609375	-3634.66064453125	-5253.8037109375	-4271.1826171875	2.4974522590637207	0.8627331852912903	0.6479418873786926	1.4572840929031372	6.362210273742676	0.004357608035206795	6.9316020011901855	22.506479263305664	0.002585853450000286	11.811710357666016	21.65461540222168	0.003759339451789856
27200.0	-13160.3359375	-3634.7294921875	-5254.2626953125	-4271.34326171875	2.4974522590637207	0.8628082275390625	0.6476902961730957	1.4578337669372559	6.364038944244385	0.004419396165758371	6.950181007385254	22.599599838256836	0.0026222188025712967	11.847311019897461	21.737024307250977	0.0038553939666599035
27300.0	-13160.89453125	-3634.730712890625	-5254.52978515625	-4271.6337890625	2.4974522590637207	0.8628259897232056	0.6475353837013245	1.4575355052947998	6.363491058349609	0.004405076615512371	6.970165252685547	22.692237854003906	0.002611156553030014	11.880434036254883	21.819608688354492	0.003801851300522685
27400.0	-13161.380859375	-3634.728759765625	-5254.5283203125	-4272.1240234375	2.4974522590637207	0.8628554344177246	0.6473769545555115	1.457303762435913	6.363584995269775	0.004408706910908222	6.989594459533691	22.784433364868164	0.0025449173990637064	11.914612770080566	21.902223587036133	0.003770965151488781
27500.0	-13161.9013671875	-3634.70263671875	-5254.99365234375	-4272.205078125	2.4974522590637207	0.8629189133644104	0.6472334265708923	1.4573909044265747	6.363916873931885	0.004408450331538916	7.010639667510986	22.87613868713379	0.0026097299996763468	11.950029373168945	21.984943389892578	0.0037390217185020447
27600.0	-13162.763671875	-3634.7138671875	-5255.236328125	-4272.81298828125	2.4974522590637207	0.8629332184791565	0.6470534205436707	1.4574724435806274	6.363232135772705	0.00441393768414855	7.030316352844238	22.967334747314453	0.0025972449220716953	11.982422828674316	22.06777572631836	0.0037838174030184746
27700.0	-13163.0263671875	-3634.709228515625	-5255.4853515625	-4272.83203125	2.4974522590637207	0.8630985021591187	0.6468155980110168	1.4572161436080933	6.362762451171875	0.004417767748236656	7.0509748458862305	23.058122634887695	0.0026150718331336975	12.01641845703125	22.150781631469727	0.0038184409495443106
27800.0	-13163.826171875	-3634.70654296875	-5255.79296875	-4273.32666015625	2.4974522590637207	0.8631532788276672	0.6466748714447021	1.456869125366211	6.361143112182617	0.004431582521647215	7.072300434112549	23.148508071899414	0.0025963839143514633	12.050073623657227	22.233951568603516	0.003751405980437994
27900.0	-13164.384765625	-3634.6171875	-5256.009765625	-4273.7578125	2.4974522590637207	0.863194465637207	0.6464611291885376	1.4578533172607422	6.363312721252441	0.004344802349805832	7.092602729797363	23.23848533630371	0.002579013118520379	12.082316398620605	22.317317962646484	0.0037836108822375536
28000.0	-13165.02734375	-3634.701904296875	-5256.302734375	-4274.02294921875	2.4974522590637207	0.8632772564888	0.6462313532829285	1.4573922157287598	6.364914894104004	0.004372595343738794	7.112436294555664	23.32810401916504	0.0026146830059587955	12.113914489746094	22.400962829589844	0.003791344352066517
28100.0	-13165.232421875	-3634.60009765625	-5256.4501953125	-4274.18212890625	2.4974522590637207	0.8633464574813843	0.6459887027740479	1.45667564868927	6.3631720542907715	0.00433407723903656	7.133668899536133	23.417381286621094	0.0026088200975209475	12.1444673538208	22.484867095947266	0.0038190511986613274
28200.0	-13166.1435546875	-3634.714111328125	-5256.8525390625	-4274.5771484375	2.4974522590637207	0.863371729850769	0.6457563638687134	1.4570571184158325	6.36520528793335	0.004453795962035656	7.153270721435547	23.5063419342041	0.002597701968625188	12.176907539367676	22.569034576416016	0.003784557804465294
28300.0	-13166.365234375	-3634.65869140625	-5256.8916015625	-4274.81494140625	2.4974522590637207	0.8635290861129761	0.6456180810928345	1.4566537141799927	6.362560749053955	0.004476521629840136	7.1753950119018555	23.594968795776367	0.0025987750850617886	12.207895278930664	22.65345573425293	0.003721724497154355
28400.0	-13167.1513671875	-3634.66015625	-5257.27490234375	-4275.2158203125	2.4974524974823	0.8635621070861816	0.6452906727790833	1.4574646949768066	6.363921165466309	0.004363032523542643	7.1945576667785645	23.683359146118164	0.002610613824799657	12.239116668701172	22.738161087036133	0.0037897604051977396
28500.0	-13167.578125	-3634.6875	-5257.41796875	-4275.47265625	2.4974524974823	0.8636499643325806	0.6450701355934143	1.4568270444869995	6.363925933837891	0.0043542273342609406	7.215664386749268	23.77152442932129	0.0026375798042863607	12.266940116882324	22.82318687438965	0.003754728240892291
28600.0	-13168.404296875	-3634.7421875	-5257.6318359375	-4276.02978515625	2.4974524974823	0.8637909889221191	0.6447824835777283	1.4574226140975952	6.362869739532471	0.004394428338855505	7.238196849822998	23.8595027923584	0.0025971492286771536	12.296979904174805	22.908580780029297	0.0037599646020680666
