$\mathbf{MFGPCox}$,DeepBrch,NNJoint,DeepSurv
1.1920928955078125e-07,1.0,0.5,0.30000000000000004
0.0,1.0,0.30000000000000004,0.30000000000000004
0.0,1.0,0.5,0.30000000000000004
2.1457672119251647e-05,1.0,0.4,0.4
0.0,1.0,0.19999999999999996,0.09999999999999998
7.152557371936652e-07,1.0,0.4,0.30000000000000004
0.0,1.0,0.30000000000000004,0.30000000000000004
0.0,1.0,0.4,0.4
0.0,1.0,0.4,0.30000000000000004
0.0,1.0,0.30000000000000004,0.09999999999999998
5.960464477539063e-08,1.0,0.4,0.19999999999999996
0.0008080005645751953,1.0,0.4,0.5
0.0,1.0,0.09999999999999998,0.09999999999999998
0.0,1.0,0.6,0.30000000000000004
1.1920928955078125e-07,1.0,0.5,0.4
1.1920928955078125e-07,1.0,0.30000000000000004,0.4
0.0,1.0,0.19999999999999996,0.30000000000000004
0.0,1.0,0.5,0.19999999999999996
0.0,1.0,0.19999999999999996,0.0
0.0,1.0,0.09999999999999998,0.30000000000000004
0.0,1.0,0.30000000000000004,0.30000000000000004
0.0,1.0,0.4,0.19999999999999996
0.0,1.0,0.30000000000000004,0.5
