Unit,MFCMGP-Cox-exp,Deep-B,NN-J,DeepSurv,Cox
88,6.567413330078125,7.719769062482925,12.40673171845873,4.660000000000053,23.067516326904297
89,7.367462158203125,5.703601132433789,11.405244210192478,4.419999999999988,25.996248245239254
90,15.66558837890625,3.872136246198522,14.405894650476654,0.1800000000000068,23.03418350219728
91,4.8768310546875,8.550013123859515,9.148099989194918,7.4199999999999875,29.5337619781494
92,18.4075927734375,0.1907827993718172,20.14923668667049,6.5,15.964000701904297
93,11.33056640625,8.279447445136881,12.407061567490416,2.180000000000007,22.292764663696275
94,12.94366455078125,4.506687153807235,13.150220575901898,0.5,21.707862854003903
95,12.46954345703125,8.27773058417442,10.918954426227089,5.460000000000008,22.511972427368164
96,1.208282470703125,12.277731898194103,7.1488621034392565,7.740000000000009,28.155555725097656
97,4.1190948486328125,10.871707594002205,8.662278431906714,5.97999999999999,27.374174118042006
98,0.3246307373046875,15.555419304086342,5.148251038164688,9.740000000000007,32.420536041259766
99,0.018585205078125,16.058000206294224,3.149176852749804,10.5,33.79985427856444
100,8.943923950195312,9.997933376082443,9.147912639503488,4.5,30.290104866027846
111,5.303680419921875,2.951390862464905,10.552018088441995,12.980000000000004,11.86433601379396
112,10.741104125976562,15.106892466545103,14.322815440096406,11.14,5.119779586792006
113,9.01031494140625,9.100529432296751,11.78160611605722,11.939999999999998,8.62765884399414
114,3.284385681152344,6.08950799703598,8.065930894934638,16.900000000000006,10.20519828796388
115,8.264862060546875,3.391826808452606,10.54013585474334,15.659999999999997,12.836067199707044
116,5.42376708984375,6.335197389125824,1.808867462794808,23.90000000000001,18.617610931396484
117,2.45111083984375,12.382429242134094,12.563950141897806,14.22,8.025382995605483
118,4.9674835205078125,0.0491937398910522,4.28275259147145,22.22,19.23278999328612
119,6.7606964111328125,4.430107772350311,10.334942128645508,14.14,7.819719314575195
120,13.4884033203125,17.495502829551697,15.03822180536008,11.659999999999997,8.800433158874526
121,0.873748779296875,3.161699950695038,11.769088697391112,13.299999999999985,12.568611145019515
122,19.14756774902344,10.867346048355104,21.31074622258899,5.579999999999998,0.4928159713745259
123,0.0684967041015625,8.678189992904663,5.808998600201647,20.340000000000003,12.385051727294922
124,13.368789672851562,8.384252548217773,15.539738908782285,12.340000000000003,9.29099941253662
125,3.66900634765625,12.041298747062685,13.55204421743693,11.659999999999997,12.345065116882324
126,5.9750518798828125,2.1123631596565247,1.539614437280676,28.379999999999995,19.82630920410156
127,3.427978515625,3.9058585166931152,9.025773221198476,16.980000000000004,16.82509422302246
128,7.673690795898437,12.086834609508514,17.76872577878416,11.099999999999994,9.258846282958984
129,5.964767456054688,10.579253554344175,14.769160766106154,13.659999999999997,9.063766479492202
130,11.652481079101562,20.33657401800156,21.768916650833745,6.659999999999997,4.227584838867202
131,13.9786376953125,10.32734441757202,8.436098453020747,35.22,28.36001205444336
132,14.651519775390623,3.0464147329330444,12.809131542555091,12.459999999999994,8.562321662902846
133,12.247406005859377,17.450500011444092,22.282934448969343,7.140000000000001,0.3743743896484375
134,6.890769958496094,12.985397338867188,10.576007357460242,14.78,10.40501308441162
135,11.232513427734377,2.8986743688583374,0.7050394099537698,27.540000000000006,26.013206481933597
136,0.05596923828125,12.55014419555664,12.821352355075476,10.22,10.244400024414062
137,2.5164794921875,7.27103209495553,6.796487663764111,20.260000000000005,19.322019577026357
138,7.256385803222656,7.905177593231201,7.387596321402526,28.980000000000004,24.865431785583496
139,12.35051727294922,6.994149923324585,8.922144288985976,33.78,28.835801124572757
140,2.3149642944335938,8.193758845329285,9.31067035315246,18.819999999999997,8.957454681396484
141,9.036331176757812,3.4697961807250977,4.295038090432627,25.019999999999985,18.486557006835938
142,18.924072265625,21.529236197471704,21.82128265065907,1.6599999999999966,1.1133403778076172
143,16.1048583984375,19.30733954906464,24.02621111672661,5.780000000000001,0.2562828063964844
144,19.55189514160156,16.950509667396545,15.551965673978629,11.340000000000003,6.171052932739258
145,10.735504150390623,13.244725584983826,12.575909729422278,12.340000000000003,4.949337005615234
146,6.9917755126953125,3.289597809314728,1.539892523385646,26.700000000000003,20.3765811920166
147,7.61767578125,9.288254737854004,7.539652548238507,21.66,15.3436794281006
148,6.677658081054688,9.490249037742617,22.28282140255152,6.340000000000003,0.6636390686035156
149,9.8209228515625,15.405831515789032,14.56429840254782,13.019999999999982,8.19343757629396
150,3.320625305175781,3.522650897502899,4.78115492743774,21.86,21.085649490356445
