Iteration	Total loss	Negative Elbo	Cox loss	GP1 loss	GP2 loss	KL loss	Pi_constraint loss	kl_b_rho loss	pi_hat_1	pi_hat_2	pi_hat_3	mu_b_hat_1	mu_b_hat_2	mu_b_hat_3	sigma_b_hat_1	sigma_b_hat_2	sigma_b_hat_3	alpha_rho_hat_1	alpha_rho_hat_2	alpha_rho_hat_3	beta_rho_hat_1	beta_rho_hat_2	beta_rho_hat_3	alpha_hat_1	alpha_hat_2	alpha_hat_3	beta_('NL', 1)	beta_('NL', 2)	beta_('NL', 3)	beta_('NH', 1)	beta_('NH', 2)	beta_('NH', 3)	beta_('P13', 1)	beta_('P13', 2)	beta_('P13', 3)	beta_('P26', 1)	beta_('P26', 2)	beta_('P26', 3)	beta_('P3', 1)	beta_('P3', 2)	beta_('P3', 3)	beta_('T3', 1)	beta_('T3', 2)	beta_('T3', 3)	beta_('T6', 1)	beta_('T6', 2)	beta_('T6', 3)	beta_('T42', 1)	beta_('T42', 2)	beta_('T42', 3)	gamma_1	gamma_2	gamma_3
20400.0	-101.12027740478516	-101.12724304199219	26.578716278076172	-50.0	-50.0	-50.0	-8.344650268554688e-07	22.294034957885742	0.33333227038383484	0.33334580063819885	0.3333224058151245	-3.6775472164154053	-3.2827670574188232	-12.686272621154785	0.5439210534095764	0.5442274808883667	0.536489725112915	5.397432804107666	5.693060874938965	2.473747968673706	30.359718322753906	44.86838150024414	100.2691650390625	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122944355010986	-5.064521312713623	-6.354989051818848	-1.2561392784118652	-4.106825828552246	-0.5226099491119385	-0.5129233598709106	-3.816340446472168	-2.592519521713257	0.3614080548286438	-2.7710845470428467	-0.8368216753005981	-0.35641980171203613	-3.9632344245910645	-0.3660665452480316	-1.6080031394958496	-3.7922961711883545	-1.0630193948745728	0.4528339207172394	-1.6370954513549805	3.439361333847046	1.124521255493164	0.3505600094795227	1.6914176940917969	0.30757033824920654	0.9584994316101074	0.5844284892082214
20500.0	3563.279541015625	-101.14334869384766	26.561859130859375	-50.0	-50.0	-50.0	-0.0006053447723388672	22.294790267944336	0.3335430920124054	0.3335566520690918	0.3335331976413727	-3.6773436069488525	-3.282705068588257	-12.68609619140625	0.5441334843635559	0.5443141460418701	0.5366866588592529	5.398616790771484	5.693231582641602	2.474198341369629	30.353349685668945	44.865299224853516	100.25041961669922	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6125093102455139	-5.064456939697266	-6.354814529418945	-1.2559338808059692	-4.106876850128174	-0.5227840542793274	-0.5127123594284058	-3.8162732124328613	-2.592346668243408	0.36162063479423523	-2.7710249423980713	-0.8366525173187256	-0.3562125861644745	-3.9631729125976562	-0.36624112725257874	-1.6077954769134521	-3.792344093322754	-1.0631914138793945	0.453043133020401	-1.637162446975708	3.4395313262939453	1.1247223615646362	0.3504994809627533	1.6915897130966187	0.30757033824920654	0.9584994316101074	0.5844284892082214
20600.0	-101.12371063232422	-101.12726593017578	26.57699203491211	-50.0	-50.0	-50.0	-5.960464477539062e-07	22.295740127563477	0.3333325982093811	0.3333461582660675	0.33332255482673645	-3.6775481700897217	-3.282768726348877	-12.685691833496094	0.5439205765724182	0.5442283749580383	0.537056565284729	5.397415637969971	5.693068504333496	2.475177764892578	30.359704971313477	44.86835861206055	100.21141815185547	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122916340827942	-5.064518928527832	-6.354406356811523	-1.2561408281326294	-4.106825351715088	-0.523190438747406	-0.5129256248474121	-3.8163373470306396	-2.591940402984619	0.3614056408405304	-2.771083354949951	-0.8362407088279724	-0.35642144083976746	-3.96323299407959	-0.36664557456970215	-1.6080044507980347	-3.792295217514038	-1.063598871231079	0.4528346061706543	-1.6370991468429565	3.4399375915527344	1.1245200634002686	0.350555419921875	1.6919970512390137	0.30757033824920654	0.9584994316101074	0.5844284892082214
20700.0	2212.586669921875	-101.11447143554688	26.59124755859375	-50.0	-50.0	-50.0	0.00048100948333740234	22.29428482055664	0.33330509066581726	0.3333187997341156	0.33329498767852783	-3.677570343017578	-3.2827837467193604	-12.685798645019531	0.5438898801803589	0.5442022681236267	0.5369430780410767	5.39728307723999	5.692783832550049	2.4748923778533936	30.360797882080078	44.86811447143555	100.22270202636719	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122798919677734	-5.064535140991211	-6.354518413543701	-1.2561572790145874	-4.10679817199707	-0.5230773091316223	-0.5129361152648926	-3.8163487911224365	-2.592052936553955	0.361396461725235	-2.7711057662963867	-0.8363573551177979	-0.35643529891967773	-3.9632492065429688	-0.36653319001197815	-1.6080284118652344	-3.7922589778900146	-1.063485026359558	0.4528108537197113	-1.637094497680664	3.4398255348205566	1.1244992017745972	0.35057905316352844	1.6918838024139404	0.30757033824920654	0.9584994316101074	0.5844284892082214
20800.0	-100.83265686035156	-101.1268539428711	26.581077575683594	-50.0	-50.0	-50.0	-5.424022674560547e-06	22.292070388793945	0.3333336114883423	0.333347350358963	0.33332347869873047	-3.677546262741089	-3.282773733139038	-12.686891555786133	0.5439221858978271	0.5442266464233398	0.5358741283416748	5.397434234619141	5.69305419921875	2.472158908843994	30.359676361083984	44.868412017822266	100.33320617675781	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122950315475464	-5.064517974853516	-6.355617046356201	-1.2561391592025757	-4.106823444366455	-0.5219821929931641	-0.5129233002662659	-3.8163375854492188	-2.5931472778320312	0.36140698194503784	-2.7710862159729004	-0.8374485373497009	-0.3564188778400421	-3.9632363319396973	-0.3654385805130005	-1.6080012321472168	-3.7922933101654053	-1.0623914003372192	0.4528374969959259	-1.637102723121643	3.4387340545654297	1.1245216131210327	0.3505592942237854	1.6907904148101807	0.30757033824920654	0.9584994316101074	0.5844284892082214
20900.0	1601.13427734375	-101.11598205566406	26.585878372192383	-50.0	-50.0	-50.0	0.0004125833511352539	22.298145294189453	0.33281874656677246	0.33283254504203796	0.3328084647655487	-3.678032159805298	-3.2824981212615967	-12.6854887008667	0.5433937907218933	0.5443918108940125	0.5371792316436768	5.394305229187012	5.693957328796387	2.475602149963379	30.374988555908203	44.857269287109375	100.19378662109375	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6117345094680786	-5.064242839813232	-6.354211330413818	-1.256677508354187	-4.107097625732422	-0.5233874320983887	-0.5134847164154053	-3.816059112548828	-2.591742515563965	0.3608393669128418	-2.770815134048462	-0.8360459208488464	-0.3569571077823639	-3.962959051132202	-0.3668443560600281	-1.6084922552108765	-3.7925615310668945	-1.0637972354888916	0.4523507356643677	-1.6373786926269531	3.4401357173919678	1.1240352392196655	0.3502855598926544	1.6921944618225098	0.30757033824920654	0.9584994316101074	0.5844284892082214
21000.0	-98.65045928955078	-101.12655639648438	26.580631256103516	-50.0	-50.0	-50.0	1.5735626220703125e-05	22.292816162109375	0.3333274722099304	0.3333413004875183	0.3333171606063843	-3.6775565147399902	-3.2827768325805664	-12.686634063720703	0.5439159274101257	0.5442229509353638	0.5361269116401672	5.397406578063965	5.693043231964111	2.4728152751922607	30.359914779663086	44.868629455566406	100.30670166015625	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122897267341614	-5.064521789550781	-6.355357646942139	-1.2561439275741577	-4.106820583343506	-0.5222401022911072	-0.5129291415214539	-3.8163340091705322	-2.5928897857666016	0.3614026606082916	-2.771091938018799	-0.8371901512145996	-0.356425940990448	-3.9632408618927	-0.36569541692733765	-1.608008861541748	-3.792285442352295	-1.0626516342163086	0.45282912254333496	-1.6371053457260132	3.438990592956543	1.1245197057724	0.35056233406066895	1.691047191619873	0.30757033824920654	0.9584994316101074	0.5844284892082214
21100.0	-101.11822509765625	-101.1273193359375	26.577634811401367	-50.0	-50.0	-50.0	-9.5367431640625e-07	22.295045852661133	0.3333326578140259	0.33334657549858093	0.3333222270011902	-3.67755126953125	-3.2827744483947754	-12.685907363891602	0.543920636177063	0.5442274808883667	0.5368303060531616	5.397428512573242	5.693065643310547	2.4746077060699463	30.35976219177246	44.86840057373047	100.23431396484375	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122925281524658	-5.064521789550781	-6.354640960693359	-1.2561395168304443	-4.106827259063721	-0.5229541659355164	-0.5129250884056091	-3.8163349628448486	-2.5921716690063477	0.36140644550323486	-2.7710840702056885	-0.8364744186401367	-0.35641908645629883	-3.9632372856140137	-0.36641669273376465	-1.6080050468444824	-3.792294979095459	-1.0633671283721924	0.45283243060112	-1.637099027633667	3.439706802368164	1.1245254278182983	0.3505573868751526	1.6917668581008911	0.30757033824920654	0.9584994316101074	0.5844284892082214
21200.0	57.346405029296875	-101.12394714355469	26.581378936767578	-50.0	-50.0	-50.0	0.000125885009765625	22.294677734375	0.33333075046539307	0.3333447575569153	0.3333203196525574	-3.6775474548339844	-3.2827446460723877	-12.685940742492676	0.5439206957817078	0.5442430973052979	0.5367957949638367	5.397397041320801	5.693164825439453	2.474520683288574	30.35975456237793	44.867835998535156	100.23756408691406	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.612289309501648	-5.0644965171813965	-6.354677200317383	-1.2561416625976562	-4.106836318969727	-0.5229198932647705	-0.5129309296607971	-3.816303014755249	-2.5922086238861084	0.36140257120132446	-2.7710657119750977	-0.8365171551704407	-0.35642021894454956	-3.963210344314575	-0.3663821220397949	-1.6080046892166138	-3.792299747467041	-1.0633325576782227	0.45283377170562744	-1.6371396780014038	3.4396700859069824	1.1245211362838745	0.3505372703075409	1.691731572151184	0.30757033824920654	0.9584994316101074	0.5844284892082214
21300.0	-101.12130737304688	-101.12731170654297	26.577667236328125	-50.0	-50.0	-50.0	-7.748603820800781e-07	22.295021057128906	0.33333224058151245	0.33334624767303467	0.3333217203617096	-3.6775472164154053	-3.282773971557617	-12.685914993286133	0.5439205765724182	0.5442283153533936	0.5368211269378662	5.3974289894104	5.693063735961914	2.4745864868164062	30.35974884033203	44.8682861328125	100.23526763916016	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122919321060181	-5.064520359039307	-6.354653835296631	-1.2561413049697876	-4.1068267822265625	-0.5229442119598389	-0.5129251480102539	-3.816333293914795	-2.5921826362609863	0.3614066541194916	-2.7710835933685303	-0.8364817500114441	-0.3564196527004242	-3.9632339477539062	-0.3664044737815857	-1.6080039739608765	-3.792294502258301	-1.0633593797683716	0.45283305644989014	-1.6371043920516968	3.4396984577178955	1.1245198249816895	0.35055509209632874	1.6917558908462524	0.30757033824920654	0.9584994316101074	0.5844284892082214
21400.0	167756.515625	-101.23576354980469	26.46151351928711	-50.0	-50.0	-50.0	-0.004097044467926025	22.302722930908203	0.33491671085357666	0.33493077754974365	0.33490613102912903	-3.675969362258911	-3.281830072402954	-12.685881614685059	0.5454957485198975	0.5453252792358398	0.5370298624038696	5.405737400054932	5.698535919189453	2.4748008251190186	30.312807083129883	44.824607849121094	100.22589874267578	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.613866925239563	-5.063579559326172	-6.354635715484619	-1.254568338394165	-4.107767581939697	-0.5229642391204834	-0.5113537311553955	-3.815394639968872	-2.592169761657715	0.36297833919525146	-2.770138740539551	-0.836479663848877	-0.3548475503921509	-3.9622929096221924	-0.3664264380931854	-1.6064258813858032	-3.793236494064331	-1.0633772611618042	0.45440974831581116	-1.6380425691604614	3.439711332321167	1.126100778579712	0.34961429238319397	1.6917741298675537	0.30757033824920654	0.9584994316101074	0.5844284892082214
21500.0	-92.42304229736328	-101.12808227539062	26.57683563232422	-50.0	-50.0	-50.0	-2.950429916381836e-05	22.295082092285156	0.33334073424339294	0.33335497975349426	0.3333302140235901	-3.6775383949279785	-3.282754898071289	-12.685908317565918	0.5439289808273315	0.5442412495613098	0.5368220806121826	5.397462368011475	5.693140983581543	2.4745864868164062	30.35944366455078	44.867794036865234	100.23522186279297	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6123009920120239	-5.064504146575928	-6.354653835296631	-1.2561343908309937	-4.106832027435303	-0.5229464173316956	-0.51291823387146	-3.8163111209869385	-2.5921847820281982	0.3614126443862915	-2.771070718765259	-0.8364830613136292	-0.35641366243362427	-3.963214635848999	-0.36640414595603943	-1.607995629310608	-3.792301654815674	-1.0633571147918701	0.45284223556518555	-1.637128233909607	3.439697742462158	1.1245278120040894	0.35054418444633484	1.6917541027069092	0.30757033824920654	0.9584994316101074	0.5844284892082214
21600.0	-101.08616638183594	-101.12723541259766	26.577709197998047	-50.0	-50.0	-50.0	2.0265579223632812e-06	22.295053482055664	0.33333155512809753	0.33334586024284363	0.3333209753036499	-3.6775448322296143	-3.2827770709991455	-12.68590259552002	0.5439199209213257	0.5442265868186951	0.5368341207504272	5.3974175453186035	5.69305944442749	2.4746193885803223	30.35973358154297	44.868412017822266	100.23383331298828	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122906804084778	-5.0645222663879395	-6.354639053344727	-1.2561403512954712	-4.1068243980407715	-0.5229595303535461	-0.5129258036613464	-3.8163340091705322	-2.5921685695648193	0.36140403151512146	-2.771085262298584	-0.8364680409431458	-0.35642102360725403	-3.9632349014282227	-0.3664184510707855	-1.6080039739608765	-3.7922961711883545	-1.063370943069458	0.45282888412475586	-1.6371028423309326	3.439713478088379	1.1245207786560059	0.35055801272392273	1.6917691230773926	0.30757033824920654	0.9584994316101074	0.5844284892082214
21700.0	25944.12109375	-101.17009735107422	26.531118392944336	-50.0	-50.0	-50.0	-0.0016138553619384766	22.298782348632812	0.33367136120796204	0.33368566632270813	0.33366072177886963	-3.67720365524292	-3.282151460647583	-12.685711860656738	0.5442650318145752	0.5448235869407654	0.5370572209358215	5.399113655090332	5.696267127990723	2.475101947784424	30.34844398498535	44.84020233154297	100.21385955810547	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6125781536102295	-5.063897132873535	-6.354451656341553	-1.2558337450027466	-4.107443809509277	-0.5231444835662842	-0.512637734413147	-3.815709114074707	-2.591984748840332	0.3616870939731598	-2.770460367202759	-0.836290717124939	-0.356112539768219	-3.9626078605651855	-0.36660486459732056	-1.6076661348342896	-3.7929136753082275	-1.063555359840393	0.45317813754081726	-1.6377286911010742	3.439893960952759	1.1248611211776733	0.3499344289302826	1.6919529438018799	0.30757033824920654	0.9584994316101074	0.5844284892082214
21800.0	-100.32817077636719	-101.12753295898438	26.577423095703125	-50.0	-50.0	-50.0	-8.940696716308594e-06	22.295047760009766	0.333334356546402	0.33334869146347046	0.33332371711730957	-3.677543878555298	-3.282770872116089	-12.685912132263184	0.5439227819442749	0.5442321300506592	0.5368239283561707	5.397434711456299	5.693088531494141	2.474593162536621	30.35965347290039	44.86817932128906	100.23493194580078	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122944355010986	-5.064513683319092	-6.354650020599365	-1.2561397552490234	-4.106827259063721	-0.5229471921920776	-0.5129235982894897	-3.8163254261016846	-2.592179775238037	0.36140719056129456	-2.771078586578369	-0.8364799618721008	-0.3564188778400421	-3.963225841522217	-0.36640703678131104	-1.6080031394958496	-3.7922980785369873	-1.0633622407913208	0.4528364837169647	-1.637112021446228	3.4396986961364746	1.1245198249816895	0.35055121779441833	1.691756010055542	0.30757033824920654	0.9584994316101074	0.5844284892082214
21900.0	6343.0556640625	-101.10587310791016	26.601654052734375	-50.0	-50.0	-50.0	0.0008027553558349609	22.29247283935547	0.3329879939556122	0.3330024182796478	0.33297717571258545	-3.6778948307037354	-3.2829885482788086	-12.686429977416992	0.543576180934906	0.5439896583557129	0.5362799763679504	5.395557403564453	5.691869735717773	2.473170757293701	30.370223999023438	44.87800979614258	100.28752136230469	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6119492053985596	-5.0647196769714355	-6.355165481567383	-1.256484866142273	-4.106624603271484	-0.5224323272705078	-0.5132699012756348	-3.8165383338928223	-2.592703342437744	0.3610612452030182	-2.7712857723236084	-0.8370128273963928	-0.35676586627960205	-3.96343731880188	-0.36589381098747253	-1.6083482503890991	-3.792093515396118	-1.0628440380096436	0.4524935185909271	-1.6368989944458008	3.439178228378296	1.1241751909255981	0.35076069831848145	1.69124436378479	0.30757033824920654	0.9584994316101074	0.5844284892082214
22000.0	-101.05204772949219	-101.1272201538086	26.577613830566406	-50.0	-50.0	-50.0	2.7418136596679688e-06	22.295167922973633	0.33332565426826477	0.33334019780158997	0.33331483602523804	-3.677555799484253	-3.282771110534668	-12.685880661010742	0.5439136028289795	0.544231116771698	0.5368499755859375	5.397392272949219	5.693089962005615	2.474658489227295	30.35995864868164	44.86814498901367	100.23220825195312	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122879385948181	-5.064507484436035	-6.35461950302124	-1.2561471462249756	-4.106825828552246	-0.5229761600494385	-0.5129321813583374	-3.8163201808929443	-2.592151165008545	0.3613984286785126	-2.7710816860198975	-0.836453378200531	-0.3564256727695465	-3.963224172592163	-0.3664371073246002	-1.6080108880996704	-3.792293071746826	-1.0633864402770996	0.4528268575668335	-1.6371201276779175	3.4397270679473877	1.1245144605636597	0.35055112838745117	1.6917864084243774	0.30757033824920654	0.9584994316101074	0.5844284892082214
22100.0	-101.12501525878906	-101.12728881835938	26.57769203186035	-50.0	-50.0	-50.0	4.76837158203125e-07	22.29502296447754	0.3333318531513214	0.3333464562892914	0.3333209753036499	-3.6775498390197754	-3.2827823162078857	-12.685906410217285	0.5439204573631287	0.5442271828651428	0.5368233919143677	5.397430419921875	5.693070411682129	2.4745914936065674	30.35975456237793	44.868412017822266	100.2349853515625	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.612292468547821	-5.064518451690674	-6.354650020599365	-1.2561407089233398	-4.106826305389404	-0.5229449272155762	-0.5129247307777405	-3.816333532333374	-2.5921807289123535	0.3614061176776886	-2.771085262298584	-0.8364790678024292	-0.35642150044441223	-3.9632315635681152	-0.36640849709510803	-1.608005404472351	-3.7922933101654053	-1.0633600950241089	0.4528333246707916	-1.6371039152145386	3.439702272415161	1.1245219707489014	0.35055598616600037	1.6917591094970703	0.30757033824920654	0.9584994316101074	0.5844284892082214
22200.0	456.0013732910156	-101.1209945678711	26.583538055419922	-50.0	-50.0	-50.0	0.00023603439331054688	22.29546546936035	0.33319804072380066	0.3332127332687378	0.33318713307380676	-3.677682399749756	-3.2829058170318604	-12.685797691345215	0.543786883354187	0.5440869927406311	0.5369001030921936	5.396717071533203	5.692232131958008	2.4748148918151855	30.3640193939209	44.87382507324219	100.22781372070312	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6121728420257568	-5.064641952514648	-6.35455322265625	-1.2562685012817383	-4.106687068939209	-0.5230473875999451	-0.5130480527877808	-3.816457509994507	-2.5920865535736084	0.3612825274467468	-2.77121901512146	-0.836396336555481	-0.35654881596565247	-3.963357448577881	-0.36651140451431274	-1.6081335544586182	-3.79215145111084	-1.0634593963623047	0.452704519033432	-1.6369837522506714	3.439797878265381	1.1243836879730225	0.3506883382797241	1.6918590068817139	0.30757033824920654	0.9584994316101074	0.5844284892082214
22300.0	-101.03855895996094	-101.12738037109375	26.577606201171875	-50.0	-50.0	-50.0	-2.9802322387695312e-06	22.29501724243164	0.333332896232605	0.3333476483821869	0.3333219587802887	-3.6775472164154053	-3.282780885696411	-12.685901641845703	0.5439216494560242	0.5442259907722473	0.5368220806121826	5.397428512573242	5.693064212799072	2.4745852947235107	30.359689712524414	44.8685188293457	100.23512268066406	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122930645942688	-5.064518928527832	-6.3546552658081055	-1.2561390399932861	-4.106821537017822	-0.5229455828666687	-0.5129246115684509	-3.816333293914795	-2.5921826362609863	0.3614058494567871	-2.771085023880005	-0.8364807963371277	-0.3564201295375824	-3.9632318019866943	-0.36640381813049316	-1.6080036163330078	-3.792292356491089	-1.0633575916290283	0.4528353214263916	-1.6371042728424072	3.4397003650665283	1.1245217323303223	0.3505571782588959	1.6917548179626465	0.30757033824920654	0.9584994316101074	0.5844284892082214
22400.0	15045.5419921875	-101.09422302246094	26.612384796142578	-50.0	-50.0	-50.0	0.0012307167053222656	22.293392181396484	0.3330468535423279	0.3330617845058441	0.3330359160900116	-3.677842378616333	-3.2834346294403076	-12.685566902160645	0.5436431765556335	0.5435868501663208	0.5371047258377075	5.395870208740234	5.688837051391602	2.4753494262695312	30.368051528930664	44.89706039428711	100.20133972167969	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6119855642318726	-5.065176010131836	-6.354323387145996	-1.2564347982406616	-4.106148719787598	-0.5232800245285034	-0.5132266879081726	-3.8169846534729004	-2.591857433319092	0.3611052632331848	-2.7717478275299072	-0.8361626267433167	-0.35671466588974	-3.963888645172119	-0.36673814058303833	-1.6083015203475952	-3.7916178703308105	-1.0636911392211914	0.4525480568408966	-1.636453628540039	3.440030574798584	1.1242284774780273	0.3512206971645355	1.6920870542526245	0.30757033824920654	0.9584994316101074	0.5844284892082214
22500.0	-100.98168182373047	-101.127197265625	26.577777862548828	-50.0	-50.0	-50.0	3.814697265625e-06	22.295028686523438	0.3333315849304199	0.33334651589393616	0.33332058787345886	-3.677549123764038	-3.282776117324829	-12.685897827148438	0.5439201593399048	0.5442295074462891	0.5368232131004333	5.39742374420166	5.693078994750977	2.474590301513672	30.35975456237793	44.86830520629883	100.23503112792969	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122952699661255	-5.064515113830566	-6.35465145111084	-1.2561408281326294	-4.106822967529297	-0.5229490399360657	-0.5129261612892151	-3.8163259029388428	-2.59218168258667	0.3614061772823334	-2.7710819244384766	-0.836479902267456	-0.3564203977584839	-3.9632256031036377	-0.3664034903049469	-1.6080045700073242	-3.7922959327697754	-1.0633571147918701	0.4528323709964752	-1.6371129751205444	3.4397006034851074	1.1245205402374268	0.35055333375930786	1.6917572021484375	0.30757033824920654	0.9584994316101074	0.5844284892082214
22600.0	-100.70489501953125	-101.12699127197266	26.575302124023438	-50.0	-50.0	-50.0	-6.496906280517578e-06	22.297704696655273	0.3333345949649811	0.3333495855331421	0.33332347869873047	-3.6775424480438232	-3.28277850151062	-12.685007095336914	0.5439226031303406	0.5442280173301697	0.5376899242401123	5.397436618804932	5.6930742263793945	2.476754903793335	30.359668731689453	44.868370056152344	100.14755249023438	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122952699661255	-5.064518451690674	-6.353756904602051	-1.2561392784118652	-4.106822490692139	-0.5238447189331055	-0.5129225850105286	-3.8163325786590576	-2.5912845134735107	0.36140796542167664	-2.7710800170898438	-0.83558189868927	-0.356419175863266	-3.9632303714752197	-0.3673008382320404	-1.6080023050308228	-3.7923007011413574	-1.0642558336257935	0.4528334438800812	-1.6371030807495117	3.4405977725982666	1.1245216131210327	0.3505549132823944	1.6926524639129639	0.30757033824920654	0.9584994316101074	0.5844284892082214
22700.0	86.64423370361328	-101.13092803955078	26.573802947998047	-50.0	-50.0	-50.0	-0.00013703107833862305	22.295265197753906	0.3333641588687897	0.33337923884391785	0.3333530128002167	-3.6775152683258057	-3.282759189605713	-12.685935974121094	0.5439518094062805	0.5442444086074829	0.5367874503135681	5.397585391998291	5.693146705627441	2.4744949340820312	30.358734130859375	44.8679313659668	100.23889923095703	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6123248934745789	-5.064499378204346	-6.354694366455078	-1.2561075687408447	-4.106827735900879	-0.5229067206382751	-0.512893795967102	-3.816307783126831	-2.5922224521636963	0.36143791675567627	-2.7710697650909424	-0.8365238308906555	-0.35638776421546936	-3.963212728500366	-0.36636438965797424	-1.6079723834991455	-3.7923009395599365	-1.0633165836334229	0.45286688208580017	-1.637130856513977	3.439657211303711	1.1245535612106323	0.3505416512489319	1.6917130947113037	0.30757033824920654	0.9584994316101074	0.5844284892082214
22800.0	-100.99929809570312	-101.127197265625	26.57776641845703	-50.0	-50.0	-50.0	3.5762786865234375e-06	22.29503631591797	0.3333309292793274	0.33334603905677795	0.33331966400146484	-3.6775472164154053	-3.282784938812256	-12.685888290405273	0.5439195036888123	0.5442257523536682	0.5368300080299377	5.397418975830078	5.693056106567383	2.474609375	30.359769821166992	44.868446350097656	100.23435974121094	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122916340827942	-5.064519882202148	-6.354649066925049	-1.2561417818069458	-4.106823444366455	-0.5229551792144775	-0.5129270553588867	-3.816335439682007	-2.5921759605407715	0.3614048957824707	-2.771083116531372	-0.8364710211753845	-0.3564221262931824	-3.963231086730957	-0.3664117753505707	-1.6080063581466675	-3.792292356491089	-1.0633646249771118	0.45283350348472595	-1.6371036767959595	3.4397060871124268	1.124516248703003	0.350555419921875	1.6917628049850464	0.30757033824920654	0.9584994316101074	0.5844284892082214
22900.0	1628.2703857421875	-101.13831329345703	26.565628051757812	-50.0	-50.0	-50.0	-0.0004158616065979004	22.296056747436523	0.33340010046958923	0.3334152400493622	0.3333888351917267	-3.677483558654785	-3.282701253890991	-12.685890197753906	0.5439876914024353	0.5443027019500732	0.5368284583091736	5.397825241088867	5.693440914154053	2.474583148956299	30.35784339904785	44.86460494995117	100.2347412109375	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6123750805854797	-5.06443977355957	-6.354658126831055	-1.2560666799545288	-4.106886386871338	-0.5229434370994568	-0.5128452777862549	-3.816249370574951	-2.592188835144043	0.3614862859249115	-2.7710115909576416	-0.836491048336029	-0.35634732246398926	-3.9631500244140625	-0.3663997948169708	-1.6079304218292236	-3.7923521995544434	-1.0633540153503418	0.4529072940349579	-1.637192726135254	3.4396936893463135	1.1245871782302856	0.35048481822013855	1.6917508840560913	0.30757033824920654	0.9584994316101074	0.5844284892082214
23000.0	-100.99063110351562	-101.127197265625	26.577796936035156	-50.0	-50.0	-50.0	3.6954879760742188e-06	22.295005798339844	0.3333308696746826	0.33334609866142273	0.3333195447921753	-3.6775519847869873	-3.282780885696411	-12.685894012451172	0.5439193248748779	0.5442254543304443	0.5368210077285767	5.397414207458496	5.693061828613281	2.4745872020721436	30.35975456237793	44.868499755859375	100.23526763916016	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6122903227806091	-5.064519882202148	-6.3546552658081055	-1.2561426162719727	-4.106822490692139	-0.5229445695877075	-0.5129266977310181	-3.8163321018218994	-2.5921852588653564	0.3614032566547394	-2.7710869312286377	-0.8364809155464172	-0.3564225733280182	-3.963228940963745	-0.36640071868896484	-1.608006238937378	-3.7922918796539307	-1.063356637954712	0.4528346359729767	-1.6371041536331177	3.4396958351135254	1.1245205402374268	0.3505575954914093	1.691752314567566	0.30757033824920654	0.9584994316101074	0.5844284892082214
23100.0	35132.72265625	-101.17709350585938	26.523990631103516	-50.0	-50.0	-50.0	-0.0018770694732666016	22.298919677734375	0.33379387855529785	0.3338092267513275	0.3337825834751129	-3.6770830154418945	-3.2820796966552734	-12.685787200927734	0.5443926453590393	0.5449059009552002	0.5369781851768494	5.399744033813477	5.696601867675781	2.474876642227173	30.344594955444336	44.83683395385742	100.22303771972656	0.5168091058731079	0.8209190368652344	0.20739901065826416	0.6126909255981445	-5.063815593719482	-6.35455846786499	-1.2557194232940674	-4.107522010803223	-0.5230427384376526	-0.5125255584716797	-3.8156259059906006	-2.5920913219451904	0.36179739236831665	-2.770383358001709	-0.8363955616950989	-0.3559987246990204	-3.9625251293182373	-0.3665034770965576	-1.6075443029403687	-3.7929880619049072	-1.0634562969207764	0.45329946279525757	-1.637812614440918	3.439791440963745	1.1249836683273315	0.3498566746711731	1.6918517351150513	0.30757033824920654	0.9584994316101074	0.5844284892082214
