Iteration	Total loss	Cox loss	KL loss	kl_b_rho loss	mu_b_hat_1	mu_b_hat_2	sigma_b_hat_1	sigma_b_hat_2	alpha_rho_hat_1	alpha_rho_hat_2	beta_rho_hat_1	beta_rho_hat_2	alpha_hat_1	alpha_hat_2	beta_('sensor 1', 1)	beta_('sensor 1', 2)	beta_('sensor 2', 1)	beta_('sensor 2', 2)	gamma_1	gamma_2
7700.0	442.8194274902344	428.5244140625	3.178053855895996	11.116984367370605	-6.954380512237549	-9.09325122833252	0.12879212200641632	0.12162603437900543	51.12654113769531	15.044168472290039	3644.9970703125	464.1690368652344	1.100000023841858	1.100000023841858	0.019447224214673042	0.007645419333130121	0.01611749641597271	0.0023406981490552425	0.30757033824920654	0.9584994316101074
7800.0	440.7912902832031	427.0100402832031	3.178053855895996	10.603221893310547	-6.954391956329346	-9.129956245422363	0.12848585844039917	0.12182124704122543	51.13328170776367	14.905219078063965	3647.274658203125	469.8349304199219	1.100000023841858	1.100000023841858	0.019156580790877342	0.007852679118514061	0.015825821086764336	0.0027267257682979107	0.30757033824920654	0.9584994316101074
7900.0	438.9033508300781	425.62103271484375	3.178053855895996	10.104286193847656	-6.9547529220581055	-9.167069435119629	0.12850835919380188	0.12201414257287979	51.15192413330078	14.765838623046875	3648.450439453125	475.64007568359375	1.100000023841858	1.100000023841858	0.019175784662365913	0.00805848091840744	0.015845272690057755	0.0031099675688892603	0.30757033824920654	0.9584994316101074
8000.0	437.0681457519531	424.2698974609375	3.178053855895996	9.620214462280273	-6.954824447631836	-9.204530715942383	0.12842628359794617	0.12220444530248642	51.16523361206055	14.626093864440918	3649.7763671875	481.5862731933594	1.100000023841858	1.100000023841858	0.019093308597803116	0.008262992836534977	0.015762392431497574	0.003489818423986435	0.30757033824920654	0.9584994316101074
8100.0	435.2977600097656	422.96649169921875	3.178053855895996	9.153223991394043	-6.95470666885376	-9.242288589477539	0.12855839729309082	0.1223921999335289	51.186744689941406	14.486080169677734	3650.34716796875	487.6747131347656	1.100000023841858	1.100000023841858	0.019223911687731743	0.008466338738799095	0.01589340716600418	0.0038657556287944317	0.30757033824920654	0.9584994316101074
8200.0	433.5672302246094	421.68670654296875	3.178053855895996	8.702486038208008	-6.9542975425720215	-9.280267715454102	0.12844836711883545	0.12257695943117142	51.19927978515625	14.345870971679688	3651.398681640625	493.9070129394531	1.100000023841858	1.100000023841858	0.019118500873446465	0.008668565191328526	0.01578776352107525	0.004237286746501923	0.30757033824920654	0.9584994316101074
8300.0	431.9548645019531	420.506103515625	3.178053855895996	8.270727157592773	-6.954232215881348	-9.31839370727539	0.128653421998024	0.12275863438844681	51.22166061401367	14.205545425415039	3651.59375	500.2843322753906	1.100000023841858	1.100000023841858	0.01931711472570896	0.008869664743542671	0.015987100079655647	0.004603998269885778	0.30757033824920654	0.9584994316101074
8400.0	430.2889709472656	419.2559814453125	3.178053855895996	7.8549394607543945	-6.954586029052734	-9.356619834899902	0.12844422459602356	0.12293702363967896	51.22236633300781	14.065163612365723	3653.171630859375	506.8101806640625	1.100000023841858	1.100000023841858	0.0191129669547081	0.009069625288248062	0.015780575573444366	0.004965553060173988	0.30757033824920654	0.9584994316101074
8500.0	428.75128173828125	418.11395263671875	3.178053855895996	7.459287643432617	-6.954967498779297	-9.394834518432617	0.1283176839351654	0.12311187386512756	51.22576141357422	13.924808502197266	3654.401611328125	513.4830932617188	1.100000023841858	1.100000023841858	0.018983427435159683	0.009268213994801044	0.01565253548324108	0.005321490578353405	0.30757033824920654	0.9584994316101074
8600.0	427.2589416503906	416.9946594238281	3.178053855895996	7.086235046386719	-6.954338550567627	-9.432947158813477	0.12857714295387268	0.12328298389911652	51.251182556152344	13.784547805786133	3653.94873046875	520.3079223632812	1.100000023841858	1.100000023841858	0.019245337694883347	0.009465382434427738	0.015911679714918137	0.005671560298651457	0.30757033824920654	0.9584994316101074
8700.0	425.8262939453125	415.9163818359375	3.178053855895996	6.731886863708496	-6.954495429992676	-9.470890045166016	0.12855853140354156	0.12345019727945328	51.25816345214844	13.644442558288574	3654.69091796875	527.28271484375	1.100000023841858	1.100000023841858	0.019224122166633606	0.009660914540290833	0.01589348539710045	0.006015430204570293	0.30757033824920654	0.9584994316101074
8800.0	424.61053466796875	415.0322265625	3.178053855895996	6.400274276733398	-6.954137802124023	-9.508560180664062	0.12884844839572906	0.12361335009336472	51.28181457519531	13.504559516906738	3654.123046875	534.4135131835938	1.100000023841858	1.100000023841858	0.019493596628308296	0.009854654781520367	0.016164321452379227	0.006352877710014582	0.30757033824920654	0.9584994316101074
8900.0	423.1921081542969	413.9267883300781	3.178053855895996	6.087270736694336	-6.953766345977783	-9.545867919921875	0.12877105176448822	0.12377219647169113	51.288551330566406	13.364969253540039	3654.68408203125	541.6985473632812	1.100000023841858	1.100000023841858	0.019426070153713226	0.01004633866250515	0.016095979139208794	0.006683572195470333	0.30757033824920654	0.9584994316101074
9000.0	421.8755798339844	412.9040832519531	3.178053855895996	5.793455123901367	-6.954568386077881	-9.582719802856445	0.1283809095621109	0.12392663210630417	51.273197174072266	13.225706100463867	3656.7236328125	549.1402587890625	1.100000023841858	1.100000023841858	0.019049514085054398	0.010235820896923542	0.015718253329396248	0.007007353939116001	0.30757033824920654	0.9584994316101074
9100.0	420.68939208984375	411.98736572265625	3.178053855895996	5.523984432220459	-6.954675197601318	-9.619012832641602	0.12860992550849915	0.12407652288675308	51.28990936279297	13.086854934692383	3656.395751953125	556.740478515625	1.100000023841858	1.100000023841858	0.019274629652500153	0.010422840714454651	0.015943458303809166	0.007323940750211477	0.30757033824920654	0.9584994316101074
9200.0	419.54315185546875	411.0922546386719	3.178053855895996	5.272849082946777	-6.954373359680176	-9.654646873474121	0.12837663292884827	0.12422174960374832	51.28790283203125	12.948455810546875	3657.354736328125	564.5015869140625	1.100000023841858	1.100000023841858	0.01904895342886448	0.010607202537357807	0.015718823298811913	0.007633121684193611	0.30757033824920654	0.9584994316101074
9300.0	418.45379638671875	410.2315673828125	3.178053855895996	5.044190883636475	-6.9546284675598145	-9.689525604248047	0.12854552268981934	0.12436214834451675	51.29777526855469	12.810550689697266	3657.3828125	572.4249267578125	1.100000023841858	1.100000023841858	0.019210517406463623	0.010788695886731148	0.015878938138484955	0.007934690453112125	0.30757033824920654	0.9584994316101074
9400.0	417.4148254394531	409.40313720703125	3.178053855895996	4.833654403686523	-6.954807758331299	-9.723546028137207	0.12849564850330353	0.12449763715267181	51.3006591796875	12.673202514648438	3657.822265625	580.5126953125	1.100000023841858	1.100000023841858	0.01916305348277092	0.010967124253511429	0.015831712633371353	0.00822844635695219	0.30757033824920654	0.9584994316101074
9500.0	416.443359375	408.62359619140625	3.178053855895996	4.64171028137207	-6.9549407958984375	-9.756613731384277	0.12834621965885162	0.12462808191776276	51.29795837402344	12.536457061767578	3658.6142578125	588.7660522460938	1.100000023841858	1.100000023841858	0.01901206001639366	0.011142275296151638	0.015680300071835518	0.008514178916811943	0.30757033824920654	0.9584994316101074
9600.0	415.7194519042969	408.0750732421875	3.178053855895996	4.466336727142334	-6.95473575592041	-9.788628578186035	0.12807117402553558	0.1247534304857254	51.28950500488281	12.400341987609863	3659.793701171875	597.186279296875	1.100000023841858	1.100000023841858	0.018703458830714226	0.011313969269394875	0.015377011150121689	0.00879171583801508	0.30757033824920654	0.9584994316101074
9700.0	414.65838623046875	407.1678161621094	3.178053855895996	4.312518119812012	-6.954651355743408	-9.819503784179688	0.12828777730464935	0.12487364560365677	51.304229736328125	12.264917373657227	3659.291015625	605.776611328125	1.100000023841858	1.100000023841858	0.01895405352115631	0.011482036672532558	0.015622066333889961	0.009060896001756191	0.30757033824920654	0.9584994316101074
9800.0	413.8027038574219	406.4512023925781	3.178053855895996	4.173471927642822	-6.954880714416504	-9.849149703979492	0.12842780351638794	0.12498864531517029	51.31270980834961	12.130228996276855	3659.155029296875	614.539794921875	1.100000023841858	1.100000023841858	0.019097493961453438	0.011646333150565624	0.015765970572829247	0.009321573190391064	0.30757033824920654	0.9584994316101074
9900.0	413.1358337402344	405.9068908691406	3.178053855895996	4.050917148590088	-6.954430103302002	-9.877490043640137	0.12883485853672028	0.12509837746620178	51.3372802734375	11.996281623840332	3657.84326171875	623.4727783203125	1.100000023841858	1.100000023841858	0.019487492740154266	0.011806678958237171	0.016156816855072975	0.009573599323630333	0.30757033824920654	0.9584994316101074
10000.0	412.29986572265625	405.18475341796875	3.178053855895996	3.9370675086975098	-6.954714775085449	-9.904446601867676	0.12830042839050293	0.1252029538154602	51.31407928466797	11.863147735595703	3659.891357421875	632.585693359375	1.100000023841858	1.100000023841858	0.018965011462569237	0.011962998658418655	0.015633966773748398	0.009816913865506649	0.30757033824920654	0.9584994316101074
10100.0	411.6923828125	404.6768493652344	3.178053855895996	3.83748197555542	-6.954873561859131	-9.92995834350586	0.12811246514320374	0.1253022402524948	51.30730056762695	11.730860710144043	3660.71533203125	641.8719482421875	1.100000023841858	1.100000023841858	0.018764428794384003	0.012115111574530602	0.015434580855071545	0.010051384568214417	0.30757033824920654	0.9584994316101074
10200.0	410.919677734375	403.9891357421875	3.178053855895996	3.7525060176849365	-6.954596042633057	-9.953967094421387	0.12841390073299408	0.12539640069007874	51.32526397705078	11.599420547485352	3659.75537109375	651.3392333984375	1.100000023841858	1.100000023841858	0.019082479178905487	0.012262973934412003	0.0157493744045496	0.010277006775140762	0.30757033824920654	0.9584994316101074
10300.0	410.29742431640625	403.4439697265625	3.178053855895996	3.6754281520843506	-6.954946517944336	-9.976428031921387	0.128392294049263	0.12548530101776123	51.32379150390625	11.468884468078613	3660.177734375	660.9880981445312	1.100000023841858	1.100000023841858	0.01905997283756733	0.012406503781676292	0.01572866179049015	0.010493753477931023	0.30757033824920654	0.9584994316101074
10400.0	409.7083740234375	402.9227294921875	3.178053855895996	3.607593536376953	-6.954866886138916	-9.997310638427734	0.12839315831661224	0.1255692094564438	51.32617950439453	11.339279174804688	3660.27197265625	670.8182373046875	1.100000023841858	1.100000023841858	0.019063174724578857	0.012545609846711159	0.01573105715215206	0.010701620951294899	0.30757033824920654	0.9584994316101074
10500.0	409.1502685546875	402.42401123046875	3.178053855895996	3.548229455947876	-6.954813480377197	-10.016585350036621	0.12850429117679596	0.12564806640148163	51.33382797241211	11.210640907287598	3659.96826171875	680.8322143554688	1.100000023841858	1.100000023841858	0.019174089655280113	0.01268025767058134	0.01584240049123764	0.010900652967393398	0.30757033824920654	0.9584994316101074
10600.0	408.70404052734375	402.02935791015625	3.178053855895996	3.496649980545044	-6.954226016998291	-10.034250259399414	0.1287064403295517	0.12572205066680908	51.348785400390625	11.082962989807129	3659.14111328125	691.032958984375	1.100000023841858	1.100000023841858	0.01936580426990986	0.01281046774238348	0.016035545617341995	0.011090961284935474	0.30757033824920654	0.9584994316101074
10700.0	408.12652587890625	401.50152587890625	3.178053855895996	3.446953296661377	-6.954663276672363	-10.050305366516113	0.12836529314517975	0.1257912665605545	51.33209228515625	10.956314086914062	3660.526611328125	701.422607421875	1.100000023841858	1.100000023841858	0.019033333286643028	0.012936213053762913	0.01569982059299946	0.01127264741808176	0.30757033824920654	0.9584994316101074
10800.0	407.708984375	401.1246032714844	3.178053855895996	3.4063520431518555	-6.954038619995117	-10.06477165222168	0.12871181964874268	0.12585590779781342	51.35279083251953	10.830718994140625	3659.2421875	712.003173828125	1.100000023841858	1.100000023841858	0.019372081384062767	0.013057531788945198	0.016037393361330032	0.011445882730185986	0.30757033824920654	0.9584994316101074
10900.0	407.2581481933594	400.71258544921875	3.178053855895996	3.367527484893799	-6.954518795013428	-10.077677726745605	0.12872405350208282	0.12591610848903656	51.35163879394531	10.706180572509766	3659.489990234375	722.7763671875	1.100000023841858	1.100000023841858	0.019384033977985382	0.013174467720091343	0.016052262857556343	0.01161085907369852	0.30757033824920654	0.9584994316101074
11000.0	406.7958679199219	400.28765869140625	3.178053855895996	3.3301758766174316	-6.954715728759766	-10.089068412780762	0.12828698754310608	0.12597207725048065	51.33218765258789	10.582738876342773	3661.05029296875	733.7430419921875	1.100000023841858	1.100000023841858	0.018952956423163414	0.013287079520523548	0.0156192472204566	0.011767793446779251	0.30757033824920654	0.9584994316101074
11100.0	406.5467529296875	400.0727233886719	3.178053855895996	3.295976400375366	-6.955201625823975	-10.098998069763184	0.12796378135681152	0.12602396309375763	51.314666748046875	10.460429191589355	3662.44384765625	744.903076171875	1.100000023841858	1.100000023841858	0.018604706972837448	0.013395444490015507	0.015274443663656712	0.011916935443878174	0.30757033824920654	0.9584994316101074
11200.0	406.0542297363281	399.6088562011719	3.178053855895996	3.2673416137695312	-6.9542999267578125	-10.107534408569336	0.12822116911411285	0.12607194483280182	51.330841064453125	10.339271545410156	3661.44482421875	756.2545166015625	1.100000023841858	1.100000023841858	0.01884256675839424	0.01349964365363121	0.015506208874285221	0.012058564461767673	0.30757033824920654	0.9584994316101074
11300.0	405.6424865722656	399.2236328125	3.178053855895996	3.240828514099121	-6.954125881195068	-10.114751815795898	0.12820947170257568	0.12611640989780426	51.33604431152344	10.219292640686035	3661.197021484375	767.8092651367188	1.100000023841858	1.100000023841858	0.018905125558376312	0.013599851168692112	0.015568074770271778	0.012193046510219574	0.30757033824920654	0.9584994316101074
11400.0	405.4254150390625	399.03387451171875	3.178053855895996	3.213505506515503	-6.954370498657227	-10.12073802947998	0.12783007323741913	0.12615741789340973	51.32075881958008	10.100547790527344	3662.387939453125	779.5592041015625	1.100000023841858	1.100000023841858	0.01854650489985943	0.013696123845875263	0.015221037901937962	0.012320656329393387	0.30757033824920654	0.9584994316101074
11500.0	404.96246337890625	398.5933532714844	3.178053855895996	3.1910672187805176	-6.954678058624268	-10.125585556030273	0.12859350442886353	0.1261952519416809	51.35234832763672	9.982995986938477	3660.2265625	791.5078125	1.100000023841858	1.100000023841858	0.019260207191109657	0.013788653537631035	0.01592814177274704	0.012441801838576794	0.30757033824920654	0.9584994316101074
11600.0	404.65570068359375	398.31121826171875	3.178053855895996	3.166447639465332	-6.95501184463501	-10.129392623901367	0.1282700151205063	0.12623022496700287	51.33612823486328	9.866813659667969	3661.476318359375	803.648681640625	1.100000023841858	1.100000023841858	0.018935633823275566	0.01387750543653965	0.01560376025736332	0.012556738220155239	0.30757033824920654	0.9584994316101074
11700.0	404.4351806640625	398.109130859375	3.178053855895996	3.1480140686035156	-6.954105377197266	-10.132262229919434	0.12868569791316986	0.12626251578330994	51.36076354980469	9.751779556274414	3659.818115234375	816.0054321289062	1.100000023841858	1.100000023841858	0.019347550347447395	0.013963029719889164	0.016019126400351524	0.012666065245866776	0.30757033824920654	0.9584994316101074
11800.0	404.0843505859375	397.7815246582031	3.178053855895996	3.124784231185913	-6.954892635345459	-10.134292602539062	0.12825030088424683	0.1262924075126648	51.335899353027344	9.638057708740234	3661.689453125	828.5521850585938	1.100000023841858	1.100000023841858	0.018913336098194122	0.01404519658535719	0.015581096522510052	0.012769961729645729	0.30757033824920654	0.9584994316101074
11900.0	403.8855285644531	397.6021423339844	3.178053855895996	3.1053457260131836	-6.955193519592285	-10.135588645935059	0.1280490905046463	0.12632006406784058	51.32549285888672	9.52588939666748	3662.513671875	841.2918701171875	1.100000023841858	1.100000023841858	0.01870163157582283	0.01412414014339447	0.015370411798357964	0.012868746183812618	0.30757033824920654	0.9584994316101074
12000.0	403.5965270996094	397.3294982910156	3.178053855895996	3.089000701904297	-6.954552173614502	-10.136253356933594	0.1281621903181076	0.12634578347206116	51.33533477783203	9.41502571105957	3661.88134765625	854.2273559570312	1.100000023841858	1.100000023841858	0.018824424594640732	0.014200124889612198	0.015489248558878899	0.012962901964783669	0.30757033824920654	0.9584994316101074
12100.0	403.2869567871094	397.0340270996094	3.178053855895996	3.0748791694641113	-6.954482078552246	-10.13637924194336	0.12840203940868378	0.1263696849346161	51.34725570678711	9.305612564086914	3661.0888671875	867.36181640625	1.100000023841858	1.100000023841858	0.019070448353886604	0.014273279346525669	0.015738127753138542	0.01305274199694395	0.30757033824920654	0.9584994316101074
12200.0	403.0816650390625	396.8408203125	3.178053855895996	3.0628137588500977	-6.9543375968933105	-10.136058807373047	0.12861508131027222	0.12639212608337402	51.35770034790039	9.19765567779541	3660.40087890625	880.6981811523438	1.100000023841858	1.100000023841858	0.019280632957816124	0.014343759045004845	0.015948191285133362	0.013138631358742714	0.30757033824920654	0.9584994316101074
12300.0	402.83367919921875	396.60565185546875	3.178053855895996	3.0499982833862305	-6.95479679107666	-10.135370254516602	0.12851957976818085	0.12641318142414093	51.350563049316406	9.091195106506348	3660.98046875	894.2396240234375	1.100000023841858	1.100000023841858	0.01918310672044754	0.014411707408726215	0.015851132571697235	0.013220863416790962	0.30757033824920654	0.9584994316101074
12400.0	402.7840576171875	396.5637512207031	3.178053855895996	3.0422544479370117	-6.954220771789551	-10.134400367736816	0.12884870171546936	0.12643291056156158	51.369590759277344	8.986310005187988	3659.650634765625	907.9490356445312	1.100000023841858	1.100000023841858	0.0194943118840456	0.014477168209850788	0.016164321452379227	0.013299597427248955	0.30757033824920654	0.9584994316101074
12500.0	402.4317932128906	396.22149658203125	3.178053855895996	3.03225040435791	-6.954466342926025	-10.133206367492676	0.12852512300014496	0.12645165622234344	51.354393005371094	8.8829927444458	3660.78857421875	921.865478515625	1.100000023841858	1.100000023841858	0.01919303834438324	0.014540369622409344	0.015860071405768394	0.013375231996178627	0.30757033824920654	0.9584994316101074
12600.0	402.24114990234375	396.0374755859375	3.178053855895996	3.025622844696045	-6.954816818237305	-10.131843566894531	0.12851622700691223	0.1264694482088089	51.35230255126953	8.781296730041504	3660.98046875	935.9546508789062	1.100000023841858	1.100000023841858	0.019181210547685623	0.014601316303014755	0.01584966853260994	0.01344787236303091	0.30757033824920654	0.9584994316101074
12700.0	402.4599914550781	396.257080078125	3.178053855895996	3.0248630046844482	-6.954065799713135	-10.130375862121582	0.12913499772548676	0.1264863908290863	51.3835563659668	8.68126392364502	3658.778076171875	950.23291015625	1.100000023841858	1.100000023841858	0.019750546663999557	0.014660189859569073	0.016420599073171616	0.013517817482352257	0.30757033824920654	0.9584994316101074
12800.0	401.9582824707031	395.7598876953125	3.178053855895996	3.0203628540039062	-6.953978061676025	-10.128849983215332	0.12872552871704102	0.12650266289710999	51.367191314697266	8.58293342590332	3659.99951171875	964.6903076171875	1.100000023841858	1.100000023841858	0.0193819347769022	0.014717094600200653	0.016047490760684013	0.013585207983851433	0.30757033824920654	0.9584994316101074
12900.0	401.7611389160156	395.56402587890625	3.178053855895996	3.019073963165283	-6.9543585777282715	-10.127266883850098	0.12857897579669952	0.12651821970939636	51.35869216918945	8.486350059509277	3660.641845703125	979.3209228515625	1.100000023841858	1.100000023841858	0.01924535259604454	0.014772002585232258	0.015913262963294983	0.013650135137140751	0.30757033824920654	0.9584994316101074
13000.0	401.716552734375	395.52154541015625	3.178053855895996	3.0169599056243896	-6.955166816711426	-10.125707626342773	0.12803542613983154	0.12653325498104095	51.328861236572266	8.391545295715332	3662.79296875	994.120849609375	1.100000023841858	1.100000023841858	0.018683576956391335	0.014825114980340004	0.015352709218859673	0.013712846674025059	0.30757033824920654	0.9584994316101074
13100.0	401.516357421875	395.3175964355469	3.178053855895996	3.020723819732666	-6.955015182495117	-10.12417984008789	0.12814591825008392	0.12654773890972137	51.335113525390625	8.298569679260254	3662.387939453125	1009.0867309570312	1.100000023841858	1.100000023841858	0.018803440034389496	0.014876431785523891	0.015472269617021084	0.013773445971310139	0.30757033824920654	0.9584994316101074
13200.0	401.362060546875	395.1580810546875	3.178053855895996	3.0259382724761963	-6.9547882080078125	-10.12265396118164	0.12822861969470978	0.12656168639659882	51.340476989746094	8.2074613571167	3662.03515625	1024.2060546875	1.100000023841858	1.100000023841858	0.01889144442975521	0.014925971627235413	0.015559672378003597	0.01383186224848032	0.30757033824920654	0.9584994316101074
13300.0	401.2371826171875	395.02679443359375	3.178053855895996	3.0323472023010254	-6.954802513122559	-10.12112808227539	0.12822234630584717	0.12657509744167328	51.34015655517578	8.118261337280273	3662.06298828125	1039.4801025390625	1.100000023841858	1.100000023841858	0.018884580582380295	0.014973743818700314	0.01555150281637907	0.013888176530599594	0.30757033824920654	0.9584994316101074
13400.0	401.1161193847656	394.895263671875	3.178053855895996	3.042801856994629	-6.954471588134766	-10.119694709777832	0.1286437064409256	0.1265881508588791	51.36143493652344	8.031006813049316	3660.565185546875	1054.8934326171875	1.100000023841858	1.100000023841858	0.019307034090161324	0.015019960701465607	0.015975749120116234	0.013942630961537361	0.30757033824920654	0.9584994316101074
13500.0	400.9759216308594	394.746337890625	3.178053855895996	3.0515501499176025	-6.9545674324035645	-10.11828327178955	0.12850144505500793	0.1266006976366043	51.354515075683594	7.94575309753418	3661.078369140625	1070.44482421875	1.100000023841858	1.100000023841858	0.019167527556419373	0.015064502134919167	0.015836037695407867	0.013995126821100712	0.30757033824920654	0.9584994316101074
13600.0	400.8753356933594	394.63494873046875	3.178053855895996	3.062345027923584	-6.954807758331299	-10.116948127746582	0.1285141557455063	0.12661288678646088	51.35310745239258	7.862532615661621	3661.218017578125	1086.1240234375	1.100000023841858	1.100000023841858	0.01918332651257515	0.015107500366866589	0.015851471573114395	0.014045845717191696	0.30757033824920654	0.9584994316101074
13700.0	400.7792663574219	394.52655029296875	3.178053855895996	3.074671745300293	-6.954714775085449	-10.115660667419434	0.12850850820541382	0.12662461400032043	51.3537712097168	7.781394958496094	3661.1689453125	1101.922119140625	1.100000023841858	1.100000023841858	0.01917535997927189	0.015148974023759365	0.01584297977387905	0.014094732701778412	0.30757033824920654	0.9584994316101074
13800.0	401.1235046386719	394.8536376953125	3.178053855895996	3.0918326377868652	-6.953909397125244	-10.114420890808105	0.1290479302406311	0.12663595378398895	51.381595611572266	7.7023820877075195	3659.1689453125	1117.8294677734375	1.100000023841858	1.100000023841858	0.01964642107486725	0.015188907273113728	0.016319626942276955	0.01414185669273138	0.30757033824920654	0.9584994316101074
13900.0	400.6711120605469	394.38861083984375	3.178053855895996	3.1044604778289795	-6.954060077667236	-10.113253593444824	0.12868304550647736	0.1266469657421112	51.36662673950195	7.625536918640137	3660.275390625	1133.8333740234375	1.100000023841858	1.100000023841858	0.019349344074726105	0.015227405354380608	0.01601407863199711	0.014187305234372616	0.30757033824920654	0.9584994316101074
14000.0	400.53204345703125	394.2352294921875	3.178053855895996	3.1187710762023926	-6.954477787017822	-10.112109184265137	0.12846308946609497	0.12665751576423645	51.3542366027832	7.550905227661133	3661.16552734375	1149.9271240234375	1.100000023841858	1.100000023841858	0.019131803885102272	0.015264426358044147	0.0157985407859087	0.014230980537831783	0.30757033824920654	0.9584994316101074
14100.0	400.4686584472656	394.1556396484375	3.178053855895996	3.1349785327911377	-6.954321384429932	-10.111052513122559	0.1284124255180359	0.12666776776313782	51.353965759277344	7.47852897644043	3661.197021484375	1166.09814453125	1.100000023841858	1.100000023841858	0.019089916720986366	0.015300077386200428	0.015760265290737152	0.014273129403591156	0.30757033824920654	0.9584994316101074
14200.0	400.4671936035156	394.1345520019531	3.178053855895996	3.154592514038086	-6.954354286193848	-10.110003471374512	0.12872332334518433	0.12667754292488098	51.366615295410156	7.408462047576904	3660.317138671875	1182.3336181640625	1.100000023841858	1.100000023841858	0.019382255151867867	0.0153342979028821	0.016050394624471664	0.014313536696135998	0.30757033824920654	0.9584994316101074
14300.0	400.3378601074219	393.9882507324219	3.178053855895996	3.1715683937072754	-6.9543023109436035	-10.109045028686523	0.12823669612407684	0.12668704986572266	51.347328186035156	7.340745449066162	3661.710205078125	1198.6190185546875	1.100000023841858	1.100000023841858	0.018934745341539383	0.015367230400443077	0.015606933273375034	0.014352470636367798	0.30757033824920654	0.9584994316101074
14400.0	400.28485107421875	393.9154052734375	3.178053855895996	3.1914076805114746	-6.954155445098877	-10.108091354370117	0.1284697949886322	0.1266961246728897	51.35688018798828	7.275428295135498	3661.029296875	1214.9439697265625	1.100000023841858	1.100000023841858	0.01914343610405922	0.015398786403238773	0.015807872638106346	0.01438973844051361	0.30757033824920654	0.9584994316101074
14500.0	400.2528381347656	393.8634948730469	3.178053855895996	3.2112932205200195	-6.954607963562012	-10.107215881347656	0.12862710654735565	0.12670491635799408	51.36091995239258	7.212555885314941	3660.767578125	1231.2962646484375	1.100000023841858	1.100000023841858	0.019291259348392487	0.015429076738655567	0.015959059819579124	0.014425598084926605	0.30757033824920654	0.9584994316101074
14600.0	400.1952209472656	393.78570556640625	3.178053855895996	3.2314870357513428	-6.954417705535889	-10.10635757446289	0.12858816981315613	0.12671329081058502	51.360748291015625	7.152182102203369	3660.778076171875	1247.657470703125	1.100000023841858	1.100000023841858	0.01925506629049778	0.015458070673048496	0.015921080484986305	0.014459889382123947	0.30757033824920654	0.9584994316101074
14700.0	400.2257995605469	393.79833984375	3.178053855895996	3.249434232711792	-6.955112457275391	-10.105548858642578	0.12808509171009064	0.1267213225364685	51.333560943603516	7.094356060028076	3662.716064453125	1264.017333984375	1.100000023841858	1.100000023841858	0.018739765509963036	0.015485854819417	0.015408352017402649	0.014492733404040337	0.30757033824920654	0.9584994316101074
14800.0	400.1317138671875	393.6800231933594	3.178053855895996	3.2736635208129883	-6.954341411590576	-10.104785919189453	0.1286504715681076	0.12672904133796692	51.36408233642578	7.039124011993408	3660.551025390625	1280.3583984375	1.100000023841858	1.100000023841858	0.019314367324113846	0.015512406826019287	0.015980640426278114	0.014524180442094803	0.30757033824920654	0.9584994316101074
14900.0	400.0816650390625	393.60888671875	3.178053855895996	3.2947239875793457	-6.954347133636475	-10.104023933410645	0.1285771131515503	0.1267363578081131	51.35969543457031	6.986539363861084	3660.87939453125	1296.66455078125	1.100000023841858	1.100000023841858	0.01923929527401924	0.015537730418145657	0.0159074105322361	0.014554104767739773	0.30757033824920654	0.9584994316101074
15000.0	400.068603515625	393.57421875	3.178053855895996	3.316358804702759	-6.954581260681152	-10.10335636138916	0.12868483364582062	0.12674345076084137	51.36417770385742	6.9366559982299805	3660.537109375	1312.9205322265625	1.100000023841858	1.100000023841858	0.019346747547388077	0.015561966225504875	0.01601487398147583	0.014582823030650616	0.30757033824920654	0.9584994316101074
15100.0	400.0226135253906	393.5083312988281	3.178053855895996	3.336242198944092	-6.954347610473633	-10.102688789367676	0.12815949320793152	0.126750186085701	51.343597412109375	6.889527320861816	3662.007080078125	1329.11279296875	1.100000023841858	1.100000023841858	0.018843989819288254	0.015585007146000862	0.01551505271345377	0.014610101468861103	0.30757033824920654	0.9584994316101074
15200.0	399.9719543457031	393.43524169921875	3.178053855895996	3.3586649894714355	-6.954219341278076	-10.10204792022705	0.12842752039432526	0.12675651907920837	51.354637145996094	6.845206260681152	3661.2529296875	1345.226318359375	1.100000023841858	1.100000023841858	0.01909603923559189	0.01560693047940731	0.015760652720928192	0.014636022970080376	0.30757033824920654	0.9584994316101074
15300.0	399.9693603515625	393.4108581542969	3.178053855895996	3.3804495334625244	-6.954627990722656	-10.101473808288574	0.12861895561218262	0.12676265835762024	51.36082458496094	6.803749084472656	3660.805908203125	1361.2412109375	1.100000023841858	1.100000023841858	0.019283967092633247	0.015627780929207802	0.01595168374478817	0.014660763554275036	0.30757033824920654	0.9584994316101074
15400.0	399.94500732421875	393.36505126953125	3.178053855895996	3.4019129276275635	-6.954069137573242	-10.10090160369873	0.1283348947763443	0.12676839530467987	51.3548583984375	6.765213489532471	3661.224853515625	1377.1458740234375	1.100000023841858	1.100000023841858	0.01904444582760334	0.015647541731595993	0.015721354633569717	0.014684139750897884	0.30757033824920654	0.9584994316101074
